Timestamp; Request; Recovered
284618;1000;129;NaN;NaN;NaN;NaN;
285636;1000;72;NaN;NaN;NaN;NaN;
286149;1000;161;NaN;NaN;NaN;NaN;
287162;1000;192;NaN;NaN;NaN;NaN;
288193;1000;168;NaN;NaN;NaN;NaN;
288708;1000;141;NaN;NaN;NaN;NaN;
289222;1000;195;NaN;NaN;NaN;NaN;
290225;1000;72;NaN;NaN;NaN;NaN;
290736;1000;101;NaN;NaN;NaN;NaN;
291250;1000;137;NaN;NaN;NaN;NaN;
292250;1000;127;NaN;NaN;NaN;NaN;
292763;1000;130;NaN;NaN;NaN;NaN;
293277;1000;117;NaN;NaN;NaN;NaN;
293790;1000;138;NaN;NaN;NaN;NaN;
294292;1000;140;NaN;NaN;NaN;NaN;
294791;1000;71;NaN;NaN;NaN;NaN;
295795;1000;158;NaN;NaN;NaN;NaN;
296305;1000;124;NaN;NaN;NaN;NaN;
296819;1000;232;NaN;NaN;NaN;NaN;
297328;1000;143;NaN;NaN;NaN;NaN;
297843;1000;327;NaN;NaN;NaN;NaN;
298355;1000;233;NaN;NaN;NaN;NaN;
299368;1000;143;NaN;NaN;NaN;NaN;
299869;1000;175;NaN;NaN;NaN;NaN;
300372;1000;78;NaN;NaN;NaN;NaN;
301376;1000;93;NaN;NaN;NaN;NaN;
301877;1000;124;NaN;NaN;NaN;NaN;
302905;1000;61;NaN;NaN;NaN;NaN;
303405;1000;98;NaN;NaN;NaN;NaN;
304419;1000;235;NaN;NaN;NaN;NaN;
305435;1000;74;NaN;NaN;NaN;NaN;
305937;1000;106;NaN;NaN;NaN;NaN;
306452;1000;79;NaN;NaN;NaN;NaN;
307477;1000;281;NaN;NaN;NaN;NaN;
307992;1000;167;NaN;NaN;NaN;NaN;
308506;1000;79;NaN;NaN;NaN;NaN;
309020;1000;120;NaN;NaN;NaN;NaN;
310047;1000;198;NaN;NaN;NaN;NaN;
311062;1000;173;NaN;NaN;NaN;NaN;
311573;1000;121;NaN;NaN;NaN;NaN;
312077;1000;150;NaN;NaN;NaN;NaN;
313088;1000;195;NaN;NaN;NaN;NaN;
313599;1000;320;NaN;NaN;NaN;NaN;
314608;1000;156;NaN;NaN;NaN;NaN;
315108;1000;178;NaN;NaN;NaN;NaN;
315624;1000;75;NaN;NaN;NaN;NaN;
316651;1000;94;NaN;NaN;NaN;NaN;
317675;1000;325;NaN;NaN;NaN;NaN;
318704;1000;88;NaN;NaN;NaN;NaN;
319218;1000;174;NaN;NaN;NaN;NaN;
320246;1000;343;NaN;NaN;NaN;NaN;
320749;1000;96;NaN;NaN;NaN;NaN;
321265;1000;178;NaN;NaN;NaN;NaN;
322279;1000;134;NaN;NaN;NaN;NaN;
322786;1000;79;NaN;NaN;NaN;NaN;
323289;1000;80;NaN;NaN;NaN;NaN;
324317;1000;113;NaN;NaN;NaN;NaN;
324817;1000;170;NaN;NaN;NaN;NaN;
325332;1000;195;NaN;NaN;NaN;NaN;
325845;1000;141;NaN;NaN;NaN;NaN;
326346;1000;81;NaN;NaN;NaN;NaN;
326847;1000;318;NaN;NaN;NaN;NaN;
327359;1000;160;NaN;NaN;NaN;NaN;
327862;1000;113;NaN;NaN;NaN;NaN;
328362;1000;236;NaN;NaN;NaN;NaN;
329378;1000;192;NaN;NaN;NaN;NaN;
330378;1000;146;NaN;NaN;NaN;NaN;
331409;1000;196;NaN;NaN;NaN;NaN;
332422;1000;103;NaN;NaN;NaN;NaN;
332923;1000;108;NaN;NaN;NaN;NaN;
333438;1000;108;NaN;NaN;NaN;NaN;
333952;1000;118;NaN;NaN;NaN;NaN;
334465;1000;99;NaN;NaN;NaN;NaN;
335490;1000;174;NaN;NaN;NaN;NaN;
336004;1000;200;NaN;NaN;NaN;NaN;
336518;1000;133;NaN;NaN;NaN;NaN;
337544;1000;193;NaN;NaN;NaN;NaN;
338057;1000;267;NaN;NaN;NaN;NaN;
338570;1000;288;NaN;NaN;NaN;NaN;
339070;1000;162;NaN;NaN;NaN;NaN;
339584;1000;66;NaN;NaN;NaN;NaN;
340095;1000;238;NaN;NaN;NaN;NaN;
340610;1000;173;NaN;NaN;NaN;NaN;
341635;1000;149;NaN;NaN;NaN;NaN;
342662;1000;214;NaN;NaN;NaN;NaN;
343179;1000;61;NaN;NaN;NaN;NaN;
344208;1000;262;NaN;NaN;NaN;NaN;
345215;1000;68;NaN;NaN;NaN;NaN;
