Timestamp; P1 ; PowerPriority1; msgPerPriority1; Real reads (remaining)1; Real receibed1; P2 ; PowerPriority2; msgPerPriority2; Real reads (remaining)2; Real receibed2; P3 ; PowerPriority3; msgPerPriority3; Real reads (remaining)3; Real receibed3; P4 ; PowerPriority4; msgPerPriority4; Real reads (remaining)4; Real receibed4;  Expired; Request; Read; Remaining final
995610;1;1;533;533;5;2;0.5;267;795;15;3;0.25;133;913;15;4;0.125;67;965;75;NaN
996629;1;1;533;533;8;2;0.5;267;792;34;3;0.25;133;891;46;4;0.125;67;912;184;NaN
997628;1;1;533;533;17;2;0.5;267;783;27;3;0.25;133;889;39;4;0.125;67;917;192;NaN
998642;1;1;533;533;28;2;0.5;267;772;40;3;0.25;133;865;72;4;0.125;67;860;282;NaN
999644;1;1;533;533;16;2;0.5;267;784;25;3;0.25;133;892;33;4;0.125;67;926;159;NaN
1000659;1;1;533;533;7;2;0.5;267;793;17;3;0.25;133;909;19;4;0.125;67;957;100;NaN
1001670;1;1;533;533;19;2;0.5;267;781;33;3;0.25;133;881;71;4;0.125;67;877;299;NaN
1002682;1;1;533;533;19;2;0.5;267;781;36;3;0.25;133;878;59;4;0.125;67;886;210;NaN
1003694;1;1;533;533;8;2;0.5;267;792;14;3;0.25;133;911;20;4;0.125;67;958;96;NaN
1004694;1;1;533;533;4;2;0.5;267;796;8;3;0.25;133;921;15;4;0.125;67;973;65;NaN
1005695;1;1;533;533;29;2;0.5;267;771;42;3;0.25;133;862;77;4;0.125;67;852;376;NaN
1006697;1;1;533;533;3;2;0.5;267;797;7;3;0.25;133;923;18;4;0.125;67;972;73;NaN
1007710;1;1;533;533;12;2;0.5;267;788;21;3;0.25;133;900;30;4;0.125;67;937;121;NaN
1008710;1;1;533;533;16;2;0.5;267;784;48;3;0.25;133;869;72;4;0.125;67;864;303;NaN
1009724;1;1;533;533;7;2;0.5;267;793;15;3;0.25;133;911;22;4;0.125;67;956;108;NaN
1010736;1;1;533;533;16;2;0.5;267;784;39;3;0.25;133;878;43;4;0.125;67;902;203;NaN
1011736;1;1;533;533;7;2;0.5;267;793;22;3;0.25;133;904;26;4;0.125;67;945;135;NaN
1012746;1;1;533;533;13;2;0.5;267;787;44;3;0.25;133;876;68;4;0.125;67;875;311;NaN
1013761;1;1;533;533;24;2;0.5;267;776;42;3;0.25;133;867;61;4;0.125;67;873;264;NaN
1014777;1;1;533;533;5;2;0.5;267;795;6;3;0.25;133;922;13;4;0.125;67;976;58;NaN
1015779;1;1;533;533;8;2;0.5;267;792;20;3;0.25;133;905;15;4;0.125;67;957;97;NaN
1016792;1;1;533;533;8;2;0.5;267;792;30;3;0.25;133;895;38;4;0.125;67;924;189;NaN
1017798;1;1;533;533;10;2;0.5;267;790;30;3;0.25;133;893;61;4;0.125;67;899;211;NaN
1018805;1;1;533;533;13;2;0.5;267;787;14;3;0.25;133;906;26;4;0.125;67;947;109;NaN
1019814;1;1;533;533;14;2;0.5;267;786;40;3;0.25;133;879;37;4;0.125;67;909;198;NaN
1020829;1;1;533;533;13;2;0.5;267;787;32;3;0.25;133;888;42;4;0.125;67;913;183;NaN
1021844;1;1;533;533;20;2;0.5;267;780;35;3;0.25;133;878;38;4;0.125;67;907;215;NaN
1022860;1;1;533;533;9;2;0.5;267;791;17;3;0.25;133;907;30;4;0.125;67;944;118;NaN
1023874;1;1;533;533;13;2;0.5;267;787;30;3;0.25;133;890;49;4;0.125;67;908;221;NaN
1024885;1;1;533;533;10;2;0.5;267;790;16;3;0.25;133;907;22;4;0.125;67;952;94;NaN
1025897;1;1;533;533;5;2;0.5;267;795;13;3;0.25;133;915;24;4;0.125;67;958;100;NaN
1026912;1;1;533;533;13;2;0.5;267;787;28;3;0.25;133;892;14;4;0.125;67;945;138;NaN
1027924;1;1;533;533;6;2;0.5;267;794;12;3;0.25;133;915;18;4;0.125;67;964;91;NaN
1028926;1;1;533;533;16;2;0.5;267;784;40;3;0.25;133;877;42;4;0.125;67;902;193;NaN
1029939;1;1;533;533;7;2;0.5;267;793;7;3;0.25;133;919;14;4;0.125;67;972;83;NaN
1030949;1;1;533;533;20;2;0.5;267;780;38;3;0.25;133;875;71;4;0.125;67;871;319;NaN
1031970;1;1;533;533;15;2;0.5;267;785;29;3;0.25;133;889;36;4;0.125;67;920;153;NaN
1032978;1;1;533;533;27;2;0.5;267;773;40;3;0.25;133;866;76;4;0.125;67;857;321;NaN
1033989;1;1;533;533;15;2;0.5;267;785;51;3;0.25;133;867;53;4;0.125;67;881;292;NaN
1035001;1;1;533;533;31;2;0.5;267;769;62;3;0.25;133;840;117;4;0.125;67;790;484;NaN
1036014;1;1;533;533;13;2;0.5;267;787;18;3;0.25;133;902;24;4;0.125;67;945;130;NaN
1037028;1;1;533;533;10;2;0.5;267;790;30;3;0.25;133;893;61;4;0.125;67;899;316;NaN
1038037;1;1;533;533;11;2;0.5;267;789;31;3;0.25;133;891;29;4;0.125;67;929;118;NaN
1039051;1;1;533;533;5;2;0.5;267;795;12;3;0.25;133;916;39;4;0.125;67;944;208;NaN
1040064;1;1;533;533;16;2;0.5;267;784;29;3;0.25;133;888;25;4;0.125;67;930;74;NaN
1041080;1;1;533;533;20;2;0.5;267;780;30;3;0.25;133;883;41;4;0.125;67;909;247;NaN
1042096;1;1;533;533;4;2;0.5;267;796;32;3;0.25;133;897;43;4;0.125;67;921;196;NaN
1043097;1;1;533;533;10;2;0.5;267;790;6;3;0.25;133;917;10;4;0.125;67;974;53;NaN
1044110;1;1;533;533;9;2;0.5;267;791;16;3;0.25;133;908;81;4;0.125;67;894;312;NaN
1045127;1;1;533;533;24;2;0.5;267;776;41;3;0.25;133;868;47;4;0.125;67;888;247;NaN
1046133;1;1;533;533;16;2;0.5;267;784;45;3;0.25;133;872;21;4;0.125;67;918;111;NaN
1047147;1;1;533;533;8;2;0.5;267;792;22;3;0.25;133;903;28;4;0.125;67;942;129;NaN
1048165;1;1;533;533;7;2;0.5;267;793;29;3;0.25;133;897;56;4;0.125;67;908;324;NaN
1049178;1;1;533;533;16;2;0.5;267;784;30;3;0.25;133;887;112;4;0.125;67;842;298;NaN
1050193;1;1;533;533;44;2;0.5;267;756;78;3;0.25;133;811;82;4;0.125;67;796;468;NaN
1051203;1;1;533;533;54;2;0.5;267;746;92;3;0.25;133;787;287;4;0.125;67;567;567;0;0;0;0
1052200;1;1;533;533;81;2;0.5;267;719;192;3;0.25;133;660;94;4;0.125;67;633;633;0;0;0;0
1053216;1;1;533;533;39;2;0.5;267;761;83;3;0.25;133;811;125;4;0.125;67;753;753;0;0;0;0
1054216;1;1;533;533;47;2;0.5;267;753;96;3;0.25;133;790;158;4;0.125;67;699;699;0;0;0;0
1055229;1;1;533;533;109;2;0.5;267;691;200;3;0.25;133;624;303;4;0.125;67;388;388;0;0;0;0
1056242;1;1;533;533;87;2;0.5;267;713;171;3;0.25;133;675;271;4;0.125;67;471;471;0;0;0;0
1057255;1;1;533;533;84;2;0.5;267;716;162;3;0.25;133;687;280;4;0.125;67;474;474;0;0;0;0
1058263;1;1;533;533;36;2;0.5;267;764;70;3;0.25;133;827;122;4;0.125;67;772;772;0;0;0;0
1059266;1;1;533;533;53;2;0.5;267;747;126;3;0.25;133;754;192;4;0.125;67;629;629;0;0;0;0
1060277;1;1;533;533;41;2;0.5;267;759;39;3;0.25;133;853;80;4;0.125;67;840;840;0;0;0;0
1061292;1;1;533;533;66;2;0.5;267;734;112;3;0.25;133;755;166;4;0.125;67;656;656;0;0;0;0
1062303;1;1;533;533;29;2;0.5;267;771;87;3;0.25;133;817;105;4;0.125;67;779;779;0;0;0;0
1063316;1;1;533;533;102;2;0.5;267;698;214;3;0.25;133;617;281;4;0.125;67;403;403;0;0;0;0
1064330;1;1;533;533;64;2;0.5;267;736;123;3;0.25;133;746;144;4;0.125;67;669;669;0;0;0;0
1065344;1;1;533;533;59;2;0.5;267;741;86;3;0.25;133;788;161;4;0.125;67;694;694;0;0;0;0
1066349;1;1;533;533;81;2;0.5;267;719;147;3;0.25;133;705;248;4;0.125;67;524;524;0;0;0;0
1067350;1;1;533;533;90;2;0.5;267;710;189;3;0.25;133;654;311;4;0.125;67;410;410;0;0;0;0
1068362;1;1;533;533;34;2;0.5;267;766;52;3;0.25;133;847;79;4;0.125;67;835;835;0;0;0;0
1069362;1;1;533;533;50;2;0.5;267;750;103;3;0.25;133;780;144;4;0.125;67;703;703;0;0;0;0
1070375;1;1;533;533;30;2;0.5;267;770;71;3;0.25;133;832;104;4;0.125;67;795;795;0;0;0;0
1071389;1;1;533;533;48;2;0.5;267;752;129;3;0.25;133;756;207;4;0.125;67;616;616;0;0;0;0
1072403;1;1;533;533;42;2;0.5;267;758;66;3;0.25;133;825;105;4;0.125;67;787;787;0;0;0;0
1073415;1;1;533;533;30;2;0.5;267;770;63;3;0.25;133;840;94;4;0.125;67;813;813;0;0;0;0
1074415;1;1;533;533;93;2;0.5;267;707;216;3;0.25;133;624;300;4;0.125;67;391;391;0;0;0;0
1075426;1;1;533;533;73;2;0.5;267;727;122;3;0.25;133;738;218;4;0.125;67;587;587;0;0;0;0
1076428;1;1;533;533;64;2;0.5;267;736;135;3;0.25;133;734;192;4;0.125;67;609;609;0;0;0;0
1077441;1;1;533;533;46;2;0.5;267;754;76;3;0.25;133;811;133;4;0.125;67;745;745;0;0;0;0
1078441;1;1;533;533;62;2;0.5;267;738;144;3;0.25;133;727;211;4;0.125;67;583;583;0;0;0;0
1079448;1;1;533;533;46;2;0.5;267;754;75;3;0.25;133;812;119;4;0.125;67;760;760;0;0;0;0
1080465;1;1;533;533;102;2;0.5;267;698;197;3;0.25;133;634;316;4;0.125;67;385;385;0;0;0;0
1081481;1;1;533;533;82;2;0.5;267;718;178;3;0.25;133;673;244;4;0.125;67;496;496;0;0;0;0
1082494;1;1;533;533;75;2;0.5;267;725;142;3;0.25;133;716;203;4;0.125;67;580;580;0;0;0;0
1083502;1;1;533;533;63;2;0.5;267;737;116;3;0.25;133;754;251;4;0.125;67;570;570;0;0;0;0
1084517;1;1;533;533;35;2;0.5;267;765;69;3;0.25;133;829;112;4;0.125;67;784;784;0;0;0;0
1085528;1;1;533;533;66;2;0.5;267;734;112;3;0.25;133;755;137;4;0.125;67;685;685;0;0;0;0
1086538;1;1;533;533;97;2;0.5;267;703;213;3;0.25;133;623;287;4;0.125;67;403;403;0;0;0;0
1087550;1;1;533;533;59;2;0.5;267;741;140;3;0.25;133;734;201;4;0.125;67;600;600;0;0;0;0
1088564;1;1;533;533;22;2;0.5;267;778;37;3;0.25;133;874;58;4;0.125;67;883;883;0;0;0;0
1089562;1;1;533;533;54;2;0.5;267;746;126;3;0.25;133;753;188;4;0.125;67;632;632;0;0;0;0
1090565;1;1;533;533;49;2;0.5;267;751;101;3;0.25;133;783;163;4;0.125;67;687;687;0;0;0;0
1091566;1;1;533;533;35;2;0.5;267;765;87;3;0.25;133;811;118;4;0.125;67;760;760;0;0;0;0
1092566;1;1;533;533;50;2;0.5;267;750;76;3;0.25;133;807;158;4;0.125;67;716;716;0;0;0;0
1093582;1;1;533;533;73;2;0.5;267;727;128;3;0.25;133;732;184;4;0.125;67;615;615;0;0;0;0
1094591;1;1;533;533;54;2;0.5;267;746;118;3;0.25;133;761;147;4;0.125;67;681;681;0;0;0;0
1095606;1;1;533;533;67;2;0.5;267;733;115;3;0.25;133;751;199;4;0.125;67;619;619;0;0;0;0
1096618;1;1;533;533;96;2;0.5;267;704;166;3;0.25;133;671;270;4;0.125;67;468;468;0;0;0;0
1097627;1;1;533;533;112;2;0.5;267;688;198;3;0.25;133;623;299;4;0.125;67;391;391;0;0;0;0
1098642;1;1;533;533;79;2;0.5;267;721;164;3;0.25;133;690;228;4;0.125;67;529;529;0;0;0;0
1099643;1;1;533;533;46;2;0.5;267;754;105;3;0.25;133;782;163;4;0.125;67;686;686;0;0;0;0
1100645;1;1;533;533;48;2;0.5;267;752;95;3;0.25;133;790;120;4;0.125;67;737;737;0;0;0;0
1101662;1;1;533;533;45;2;0.5;267;755;169;3;0.25;133;719;214;4;0.125;67;572;572;0;0;0;0
1102678;1;1;533;533;81;2;0.5;267;719;42;3;0.25;133;810;205;4;0.125;67;672;672;0;0;0;0
1103696;1;1;533;533;25;2;0.5;267;775;88;3;0.25;133;820;46;4;0.125;67;841;841;0;0;0;0
1104692;1;1;533;533;19;2;0.5;267;781;65;3;0.25;133;849;89;4;0.125;67;827;827;0;0;0;0
1105711;1;1;533;533;70;2;0.5;267;730;82;3;0.25;133;781;127;4;0.125;67;721;721;0;0;0;0
1106715;1;1;533;533;39;2;0.5;267;761;55;3;0.25;133;839;107;4;0.125;67;799;799;0;0;0;0
1107717;1;1;533;533;23;2;0.5;267;777;48;3;0.25;133;862;61;4;0.125;67;868;868;0;0;0;0
1108730;1;1;533;533;68;2;0.5;267;732;134;3;0.25;133;731;213;4;0.125;67;585;585;0;0;0;0
1109735;1;1;533;533;63;2;0.5;267;737;129;3;0.25;133;741;188;4;0.125;67;620;620;0;0;0;0
1110737;1;1;533;533;32;2;0.5;267;768;48;3;0.25;133;853;85;4;0.125;67;835;835;0;0;0;0
1111740;1;1;533;533;77;2;0.5;267;723;159;3;0.25;133;697;216;4;0.125;67;548;548;0;0;0;0
1112741;1;1;533;533;78;2;0.5;267;722;146;3;0.25;133;709;228;4;0.125;67;548;548;0;0;0;0
1113751;1;1;533;533;54;2;0.5;267;746;127;3;0.25;133;752;183;4;0.125;67;636;636;0;0;0;0
1114752;1;1;533;533;58;2;0.5;267;742;114;3;0.25;133;761;169;4;0.125;67;659;659;0;0;0;0
1115764;1;1;533;533;38;2;0.5;267;762;84;3;0.25;133;811;116;4;0.125;67;762;762;0;0;0;0
1116779;1;1;533;533;108;2;0.5;267;692;214;3;0.25;133;611;288;4;0.125;67;390;390;0;0;0;0
1117790;1;1;533;533;41;2;0.5;267;759;83;3;0.25;133;809;121;4;0.125;67;755;755;0;0;0;0
1118805;1;1;533;533;72;2;0.5;267;728;138;3;0.25;133;723;225;4;0.125;67;565;565;0;0;0;0
1119818;1;1;533;533;102;2;0.5;267;698;192;3;0.25;133;639;290;4;0.125;67;416;416;0;0;0;0
1120831;1;1;533;533;43;2;0.5;267;757;97;3;0.25;133;793;143;4;0.125;67;717;717;0;0;0;0
1121844;1;1;533;533;53;2;0.5;267;747;101;3;0.25;133;779;196;4;0.125;67;650;650;0;0;0;0
1122861;1;1;533;533;72;2;0.5;267;728;142;3;0.25;133;719;228;4;0.125;67;558;558;0;0;0;0
1123866;1;1;533;533;43;2;0.5;267;757;113;3;0.25;133;777;146;4;0.125;67;698;698;0;0;0;0
1124870;1;1;533;533;69;2;0.5;267;731;140;3;0.25;133;724;201;4;0.125;67;590;590;0;0;0;0
1125873;1;1;533;533;32;2;0.5;267;768;82;3;0.25;133;819;147;4;0.125;67;739;739;0;0;0;0
1126910;1;1;533;533;50;2;0.5;267;750;79;3;0.25;133;804;141;4;0.125;67;730;730;0;0;0;0
1127897;1;1;533;533;58;2;0.5;267;742;102;3;0.25;133;773;137;4;0.125;67;703;703;0;0;0;0
1128907;1;1;533;533;97;2;0.5;267;703;187;3;0.25;133;649;238;4;0.125;67;478;478;0;0;0;0
1129918;1;1;533;533;54;2;0.5;267;746;105;3;0.25;133;774;142;4;0.125;67;699;699;0;0;0;0
1130920;1;1;533;533;99;2;0.5;267;701;200;3;0.25;133;634;268;4;0.125;67;433;433;0;0;0;0
1131922;1;1;533;533;44;2;0.5;267;756;93;3;0.25;133;796;134;4;0.125;67;729;729;0;0;0;0
1132946;1;1;533;533;40;2;0.5;267;760;109;3;0.25;133;784;145;4;0.125;67;706;706;0;0;0;0
1133933;1;1;533;533;101;2;0.5;267;699;175;3;0.25;133;657;302;4;0.125;67;422;422;0;0;0;0
1134945;1;1;533;533;95;2;0.5;267;705;214;3;0.25;133;624;267;4;0.125;67;424;424;0;0;0;0
1135961;1;1;533;533;46;2;0.5;267;754;108;3;0.25;133;779;162;4;0.125;67;684;684;0;0;0;0
1136962;1;1;533;533;60;2;0.5;267;740;111;3;0.25;133;762;210;4;0.125;67;619;619;0;0;0;0
1137989;1;1;533;533;23;2;0.5;267;777;65;3;0.25;133;845;91;4;0.125;67;821;821;0;0;0;0
1138964;1;1;533;533;74;2;0.5;267;726;148;3;0.25;133;711;222;4;0.125;67;556;556;0;0;0;0
1139980;1;1;533;533;36;2;0.5;267;764;84;3;0.25;133;813;123;4;0.125;67;757;757;0;0;0;0
1140979;1;1;533;533;92;2;0.5;267;708;178;3;0.25;133;663;308;4;0.125;67;422;422;0;0;0;0
1141984;1;1;533;533;68;2;0.5;267;732;165;3;0.25;133;700;250;4;0.125;67;517;517;0;0;0;0
1142994;1;1;533;533;44;2;0.5;267;756;92;3;0.25;133;797;159;4;0.125;67;705;705;0;0;0;0
1144000;1;1;533;533;60;2;0.5;267;740;161;3;0.25;133;712;209;4;0.125;67;570;570;0;0;0;0
1145012;1;1;533;533;107;2;0.5;267;693;202;3;0.25;133;624;311;4;0.125;67;380;380;0;0;0;0
1146011;1;1;533;533;62;2;0.5;267;738;109;3;0.25;133;762;178;4;0.125;67;651;651;0;0;0;0
1147017;1;1;533;533;46;2;0.5;267;754;98;3;0.25;133;789;144;4;0.125;67;712;712;0;0;0;0
1148019;1;1;533;533;104;2;0.5;267;696;223;3;0.25;133;606;305;4;0.125;67;368;368;0;0;0;0
1149025;1;1;533;533;107;2;0.5;267;693;169;3;0.25;133;657;258;4;0.125;67;466;466;0;0;0;0
1150029;1;1;533;533;80;2;0.5;267;720;153;3;0.25;133;700;209;4;0.125;67;558;558;0;0;0;0
1151044;1;1;533;533;68;2;0.5;267;732;109;3;0.25;133;756;184;4;0.125;67;639;639;0;0;0;0
1152060;1;1;533;533;73;2;0.5;267;727;121;3;0.25;133;739;203;4;0.125;67;603;603;0;0;0;0
1153070;1;1;533;533;97;2;0.5;267;703;211;3;0.25;133;625;294;4;0.125;67;398;398;0;0;0;0
1154072;1;1;533;533;106;2;0.5;267;694;210;3;0.25;133;617;298;4;0.125;67;386;386;0;0;0;0
1155075;1;1;533;533;65;2;0.5;267;735;118;3;0.25;133;750;258;4;0.125;67;559;559;0;0;0;0
1156090;1;1;533;533;93;2;0.5;267;707;170;3;0.25;133;670;267;4;0.125;67;470;470;0;0;0;0
1157091;1;1;533;533;96;2;0.5;267;704;169;3;0.25;133;668;259;4;0.125;67;476;476;0;0;0;0
1158107;1;1;533;533;17;2;0.5;267;783;30;3;0.25;133;886;46;4;0.125;67;907;907;0;0;0;0
1159108;1;1;533;533;33;2;0.5;267;767;60;3;0.25;133;840;89;4;0.125;67;818;818;0;0;0;0
1160115;1;1;533;533;54;2;0.5;267;746;117;3;0.25;133;762;208;4;0.125;67;621;621;0;0;0;0
1161145;1;1;533;533;58;2;0.5;267;742;135;3;0.25;133;740;222;4;0.125;67;585;585;0;0;0;0
1162124;1;1;533;533;15;2;0.5;267;785;46;3;0.25;133;872;74;4;0.125;67;865;865;0;0;0;0
1163125;1;1;533;533;75;2;0.5;267;725;170;3;0.25;133;688;217;4;0.125;67;538;538;0;0;0;0
1164130;1;1;533;533;76;2;0.5;267;724;174;3;0.25;133;683;260;4;0.125;67;490;490;0;0;0;0
1165141;1;1;533;533;41;2;0.5;267;759;89;3;0.25;133;803;132;4;0.125;67;738;738;0;0;0;0
1166153;1;1;533;533;25;2;0.5;267;775;97;3;0.25;133;811;146;4;0.125;67;732;732;0;0;0;0
1167156;1;1;533;533;88;2;0.5;267;712;197;3;0.25;133;648;309;4;0.125;67;406;406;0;0;0;0
1168157;1;1;533;533;109;2;0.5;267;691;224;3;0.25;133;600;314;4;0.125;67;353;353;0;0;0;0
1169159;1;1;533;533;40;2;0.5;267;760;142;3;0.25;133;751;196;4;0.125;67;622;622;0;0;0;0
1170174;1;1;533;533;53;2;0.5;267;747;102;3;0.25;133;778;141;4;0.125;67;704;704;0;0;0;0
1171181;1;1;533;533;60;2;0.5;267;740;138;3;0.25;133;735;191;4;0.125;67;611;611;0;0;0;0
1172176;1;1;533;533;61;2;0.5;267;739;101;3;0.25;133;771;160;4;0.125;67;678;678;0;0;0;0
1173191;1;1;533;533;104;2;0.5;267;696;211;3;0.25;133;618;293;4;0.125;67;392;392;0;0;0;0
1174199;1;1;533;533;75;2;0.5;267;725;141;3;0.25;133;717;203;4;0.125;67;581;581;0;0;0;0
1175198;1;1;533;533;96;2;0.5;267;704;189;3;0.25;133;648;301;4;0.125;67;414;414;0;0;0;0
1176212;1;1;533;533;13;2;0.5;267;787;72;3;0.25;133;848;118;4;0.125;67;797;797;0;0;0;0
1177216;1;1;533;533;32;2;0.5;267;768;55;3;0.25;133;846;78;4;0.125;67;835;835;0;0;0;0
1178222;1;1;533;533;22;2;0.5;267;778;32;3;0.25;133;879;132;4;0.125;67;814;814;0;0;0;0
1179225;1;1;533;533;75;2;0.5;267;725;117;3;0.25;133;741;94;4;0.125;67;714;714;0;0;0;0
1180240;1;1;533;533;28;2;0.5;267;772;64;3;0.25;133;841;80;4;0.125;67;828;828;0;0;0;0
1181247;1;1;533;533;30;2;0.5;267;770;79;3;0.25;133;824;115;4;0.125;67;776;776;0;0;0;0
1182262;1;1;533;533;19;2;0.5;267;781;36;3;0.25;133;878;67;4;0.125;67;878;878;0;0;0;0
1183268;1;1;533;533;54;2;0.5;267;746;118;3;0.25;133;761;172;4;0.125;67;656;656;0;0;0;0
1184294;1;1;533;533;26;2;0.5;267;774;61;3;0.25;133;846;79;4;0.125;67;834;834;0;0;0;0
1185304;1;1;533;533;20;2;0.5;267;780;53;3;0.25;133;860;49;4;0.125;67;878;878;0;0;0;0
1186289;1;1;533;533;74;2;0.5;267;726;144;3;0.25;133;715;215;4;0.125;67;567;567;0;0;0;0
1187315;1;1;533;533;58;2;0.5;267;742;139;3;0.25;133;736;216;4;0.125;67;587;587;0;0;0;0
1188320;1;1;533;533;26;2;0.5;267;774;53;3;0.25;133;854;72;4;0.125;67;849;849;0;0;0;0
1189323;1;1;533;533;78;2;0.5;267;722;159;3;0.25;133;696;232;4;0.125;67;531;531;0;0;0;0
1190326;1;1;533;533;25;2;0.5;267;775;55;3;0.25;133;853;79;4;0.125;67;841;841;0;0;0;0
1191316;1;1;533;533;75;2;0.5;267;725;191;3;0.25;133;667;221;4;0.125;67;513;513;0;0;0;0
1192320;1;1;533;533;73;2;0.5;267;727;129;3;0.25;133;731;197;4;0.125;67;601;601;0;0;0;0
1193323;1;1;533;533;93;2;0.5;267;707;201;3;0.25;133;639;288;4;0.125;67;418;418;0;0;0;0
1194325;1;1;533;533;74;2;0.5;267;726;122;3;0.25;133;737;233;4;0.125;67;571;571;0;0;0;0
1195331;1;1;533;533;100;2;0.5;267;700;197;3;0.25;133;636;274;4;0.125;67;429;429;0;0;0;0
1196339;1;1;533;533;20;2;0.5;267;780;49;3;0.25;133;864;79;4;0.125;67;852;852;0;0;0;0
1197349;1;1;533;533;88;2;0.5;267;712;191;3;0.25;133;654;271;4;0.125;67;450;450;0;0;0;0
1198356;1;1;533;533;74;2;0.5;267;726;140;3;0.25;133;719;234;4;0.125;67;552;552;0;0;0;0
1199361;1;1;533;533;58;2;0.5;267;742;77;3;0.25;133;798;152;4;0.125;67;713;713;0;0;0;0
1200366;1;1;533;533;73;2;0.5;267;727;176;3;0.25;133;684;256;4;0.125;67;495;495;0;0;0;0
1201382;1;1;533;533;44;2;0.5;267;756;90;3;0.25;133;799;141;4;0.125;67;725;725;0;0;0;0
1202386;1;1;533;533;67;2;0.5;267;733;110;3;0.25;133;756;164;4;0.125;67;659;659;0;0;0;0
1203390;1;1;533;533;19;2;0.5;267;781;51;3;0.25;133;863;72;4;0.125;67;858;858;0;0;0;0
1204403;1;1;533;533;96;2;0.5;267;704;193;3;0.25;133;644;286;4;0.125;67;425;425;0;0;0;0
1205405;1;1;533;533;39;2;0.5;267;761;112;3;0.25;133;782;134;4;0.125;67;715;715;0;0;0;0
1206443;1;1;533;533;37;2;0.5;267;763;65;3;0.25;133;831;121;4;0.125;67;777;777;0;0;0;0
1207433;1;1;533;533;90;2;0.5;267;710;159;3;0.25;133;684;258;4;0.125;67;493;493;0;0;0;0
1208441;1;1;533;533;63;2;0.5;267;737;96;3;0.25;133;774;157;4;0.125;67;684;684;0;0;0;0
1209441;1;1;533;533;34;2;0.5;267;766;67;3;0.25;133;832;99;4;0.125;67;800;800;0;0;0;0
1210468;1;1;533;533;17;2;0.5;267;783;66;3;0.25;133;850;91;4;0.125;67;826;826;0;0;0;0
1211447;1;1;533;533;55;2;0.5;267;745;129;3;0.25;133;749;188;4;0.125;67;628;628;0;0;0;0
1212455;1;1;533;533;33;2;0.5;267;767;61;3;0.25;133;839;95;4;0.125;67;811;811;0;0;0;0
1213464;1;1;533;533;93;2;0.5;267;707;174;3;0.25;133;666;285;4;0.125;67;448;448;0;0;0;0
1214466;1;1;533;533;71;2;0.5;267;729;149;3;0.25;133;713;235;4;0.125;67;545;545;0;0;0;0
1215491;1;1;533;533;65;2;0.5;267;735;173;3;0.25;133;695;234;4;0.125;67;528;528;0;0;0;0
1216481;1;1;533;533;106;2;0.5;267;694;210;3;0.25;133;617;293;4;0.125;67;391;391;0;0;0;0
1217497;1;1;533;533;94;2;0.5;267;706;194;3;0.25;133;645;318;4;0.125;67;394;394;0;0;0;0
1218506;1;1;533;533;87;2;0.5;267;713;197;3;0.25;133;649;298;4;0.125;67;418;418;0;0;0;0
1219510;1;1;533;533;71;2;0.5;267;729;113;3;0.25;133;749;177;4;0.125;67;639;639;0;0;0;0
1220521;1;1;533;533;100;2;0.5;267;700;176;3;0.25;133;657;333;4;0.125;67;391;391;0;0;0;0
1221529;1;1;533;533;100;2;0.5;267;700;202;3;0.25;133;631;300;4;0.125;67;398;398;0;0;0;0
1222533;1;1;533;533;119;2;0.5;267;681;219;3;0.25;133;595;313;4;0.125;67;349;349;0;0;0;0
1223541;1;1;533;533;97;2;0.5;267;703;196;3;0.25;133;640;276;4;0.125;67;431;431;0;0;0;0
1224545;1;1;533;533;79;2;0.5;267;721;189;3;0.25;133;665;240;4;0.125;67;492;492;0;0;0;0
1225556;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1226558;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1227570;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1228580;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1229595;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1230607;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1231607;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1232619;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1233636;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1234645;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1235655;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1236669;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
1237670;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;0;4;0.125;67;1000;1000;0;0;0;0
