Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
57963;707;35;3;0;0;0;200;0
57964;725;200;4;0;0;0;0;0
57965;525;0;0;0;0;0;0;0
58068;427;23;1;0;56;101;453;0
58069;617;56;2;0;0;101;453;0
58070;668;101;3;0;0;0;453;0
58072;620;453;4;0;0;0;0;0
58073;167;0;0;0;0;0;0;0
58177;427;16;1;0;36;41;203;0
58179;624;36;2;0;0;41;203;0
58181;695;41;3;0;0;0;203;0
58182;707;203;4;0;0;0;0;0
58183;504;0;0;0;0;0;0;0
58289;427;5;1;0;13;18;93;0
58290;635;13;2;0;0;18;93;0
58292;729;18;3;0;0;0;93;0
58294;764;93;4;0;0;0;0;0
58296;671;0;0;0;0;0;0;0
58398;427;12;1;0;17;21;102;0
58401;628;17;2;0;0;21;102;0
58402;718;21;3;0;0;0;102;0
58404;750;102;4;0;0;0;0;0
58405;648;0;0;0;0;0;0;0
58508;427;21;1;0;37;67;282;0
58509;619;37;2;0;0;67;282;0
58510;689;67;3;0;0;0;282;0
58512;675;282;4;0;0;0;0;0
58513;393;0;0;0;0;0;0;0
58616;427;6;1;0;19;31;165;0
58617;634;19;2;0;0;31;165;0
58618;722;31;3;0;0;0;165;0
58620;744;165;4;0;0;0;0;0
58623;579;0;0;0;0;0;0;0
58725;427;6;1;0;12;30;145;0
58726;634;12;2;0;0;30;145;0
58728;729;30;3;0;0;0;145;0
58729;752;145;4;0;0;0;0;0
58730;607;0;0;0;0;0;0;0
58835;427;7;1;0;18;31;117;0
58836;633;18;2;0;0;31;117;0
58837;722;31;3;0;0;0;117;0
58838;744;117;4;0;0;0;0;0
58839;627;0;0;0;0;0;0;0
58943;427;23;1;0;35;68;282;0
58945;617;35;2;0;0;68;282;0
58946;689;68;3;0;0;0;282;0
58947;674;282;4;0;0;0;0;0
58949;392;0;0;0;0;0;0;0
59052;427;17;1;0;21;30;190;0
59054;623;21;2;0;0;30;190;0
59056;709;30;3;0;0;0;190;0
59058;732;190;4;0;0;0;0;0
59060;542;0;0;0;0;0;0;0
59161;427;10;1;0;28;32;180;0
59162;630;28;2;0;0;32;180;0
59163;709;32;3;0;0;0;180;0
59164;730;180;4;0;0;0;0;0
59166;550;0;0;0;0;0;0;0
59270;427;8;1;0;26;31;131;0
59272;632;26;2;0;0;31;131;0
59274;713;31;3;0;0;0;131;0
59276;735;131;4;0;0;0;0;0
59277;604;0;0;0;0;0;0;0
59381;427;11;1;0;17;34;113;0
59383;629;17;2;0;0;34;113;0
59384;719;34;3;0;0;0;113;0
59387;738;113;4;0;0;0;0;0
59388;625;0;0;0;0;0;0;0
59490;427;17;1;0;27;42;160;0
59493;623;27;2;0;0;42;160;0
59495;703;42;3;0;0;0;160;0
59496;714;160;4;0;0;0;0;0
59498;554;0;0;0;0;0;0;0
59597;427;6;1;0;23;25;102;0
59599;634;23;2;0;0;25;102;0
59601;718;25;3;0;0;0;102;0
59603;746;102;4;0;0;0;0;0
59604;644;0;0;0;0;0;0;0
59705;427;34;1;0;85;148;533;0
59707;606;85;2;0;0;148;533;0
59710;628;148;3;0;0;0;533;0
59712;533;533;4;0;0;0;0;0
59813;427;50;1;0;77;134;539;0
59815;590;77;2;0;0;134;539;0
59817;620;134;3;0;0;0;539;0
59819;539;539;4;0;0;0;0;0
59922;427;38;1;0;67;134;561;0
59924;602;67;2;0;0;134;561;0
59925;642;134;3;0;0;0;561;0
59926;561;561;4;0;0;0;0;0
60031;427;44;1;0;100;119;537;0
60033;596;100;2;0;0;119;537;0
60035;603;119;3;0;0;0;537;0
60036;537;537;4;0;0;0;0;0
60139;427;40;1;0;79;131;550;0
60140;600;79;2;0;0;131;550;0
60142;628;131;3;0;0;0;550;0
60144;550;550;4;0;0;0;0;0
60248;427;37;1;0;60;109;594;0
60249;603;60;2;0;0;109;594;0
60252;650;109;3;0;0;0;594;0
60254;594;594;4;0;0;0;0;0
60356;427;38;1;0;76;117;569;0
60358;602;76;2;0;0;117;569;0
60360;633;117;3;0;0;0;569;0
60362;569;569;4;0;0;0;0;0
60466;427;37;1;0;93;114;556;0
60467;603;93;2;0;0;114;556;0
60468;617;114;3;0;0;0;556;0
60469;556;556;4;0;0;0;0;0
60574;427;38;1;0;74;126;562;0
60576;602;74;2;0;0;126;562;0
60578;635;126;3;0;0;0;562;0
60580;562;562;4;0;0;0;0;0
60683;427;35;1;0;80;120;565;0
60686;605;80;2;0;0;120;565;0
60687;632;120;3;0;0;0;565;0
60689;565;565;4;0;0;0;0;0
60791;427;40;1;0;97;136;527;0
60793;600;97;2;0;0;136;527;0
60795;610;136;3;0;0;0;527;0
60796;527;527;4;0;0;0;0;0
60898;427;42;1;0;90;114;554;0
60900;598;90;2;0;0;114;554;0
60902;615;114;3;0;0;0;554;0
60904;554;554;4;0;0;0;0;0
61006;427;33;1;0;78;124;565;0
61008;607;78;2;0;0;124;565;0
61010;636;124;3;0;0;0;565;0
61011;565;565;4;0;0;0;0;0
61115;427;39;1;0;78;125;558;0
61118;601;78;2;0;0;125;558;0
61120;630;125;3;0;0;0;558;0
61121;558;558;4;0;0;0;0;0
61222;427;40;1;0;84;111;565;0
61225;600;84;2;0;0;111;565;0
61227;623;111;3;0;0;0;565;0
61229;565;565;4;0;0;0;0;0
61332;427;26;1;0;85;134;555;0
61334;614;85;2;0;0;134;555;0
61335;636;134;3;0;0;0;555;0
61337;555;555;4;0;0;0;0;0
61439;427;42;1;0;67;111;580;0
61440;598;67;2;0;0;111;580;0
61442;638;111;3;0;0;0;580;0
61443;580;580;4;0;0;0;0;0
61548;427;54;1;0;76;92;578;0
61550;586;76;2;0;0;92;578;0
61552;617;92;3;0;0;0;578;0
61553;578;578;4;0;0;0;0;0
61657;427;38;1;0;74;93;595;0
61659;602;74;2;0;0;93;595;0
61661;635;93;3;0;0;0;595;0
61662;595;595;4;0;0;0;0;0
61766;427;38;1;0;73;128;561;0
61767;602;73;2;0;0;128;561;0
61769;636;128;3;0;0;0;561;0
61771;561;561;4;0;0;0;0;0
61876;427;31;1;0;98;114;557;0
61877;609;98;2;0;0;114;557;0
61879;618;114;3;0;0;0;557;0
61880;557;557;4;0;0;0;0;0
61986;427;37;1;0;95;128;540;0
61988;603;95;2;0;0;128;540;0
61990;615;128;3;0;0;0;540;0
61992;540;540;4;0;0;0;0;0
62093;427;51;1;0;72;129;548;0
62094;589;72;2;0;0;129;548;0
62096;624;129;3;0;0;0;548;0
62097;548;548;4;0;0;0;0;0
62201;427;33;1;0;83;108;576;0
62203;607;83;2;0;0;108;576;0
62205;631;108;3;0;0;0;576;0
62206;576;576;4;0;0;0;0;0
62311;427;40;1;0;84;117;559;0
62313;600;84;2;0;0;117;559;0
62315;623;117;3;0;0;0;559;0
62317;559;559;4;0;0;0;0;0
62423;427;50;1;0;68;123;559;0
62425;590;68;2;0;0;123;559;0
62427;629;123;3;0;0;0;559;0
62429;559;559;4;0;0;0;0;0
62531;427;32;1;0;76;131;561;0
62534;608;76;2;0;0;131;561;0
62536;639;131;3;0;0;0;561;0
62537;561;561;4;0;0;0;0;0
62641;427;58;1;0;93;115;534;0
62643;582;93;2;0;0;115;534;0
62645;596;115;3;0;0;0;534;0
62646;534;534;4;0;0;0;0;0
62749;427;44;1;0;81;114;561;0
62750;596;81;2;0;0;114;561;0
62752;622;114;3;0;0;0;561;0
62753;561;561;4;0;0;0;0;0
62858;427;37;1;0;94;104;565;0
62860;603;94;2;0;0;104;565;0
62862;616;104;3;0;0;0;565;0
62863;565;565;4;0;0;0;0;0
62967;427;40;1;0;81;114;565;0
62970;600;81;2;0;0;114;565;0
62972;626;114;3;0;0;0;565;0
62973;565;565;4;0;0;0;0;0
63076;427;43;1;0;63;128;566;0
63079;597;63;2;0;0;128;566;0
63081;641;128;3;0;0;0;566;0
63083;566;566;4;0;0;0;0;0
63184;427;40;1;0;81;131;548;0
63186;600;81;2;0;0;131;548;0
63187;626;131;3;0;0;0;548;0
63189;548;548;4;0;0;0;0;0
63293;427;43;1;0;82;109;566;0
63295;597;82;2;0;0;109;566;0
63297;622;109;3;0;0;0;566;0
63298;566;566;4;0;0;0;0;0
63400;427;40;1;0;86;128;546;0
63402;600;86;2;0;0;128;546;0
63403;621;128;3;0;0;0;546;0
63405;546;546;4;0;0;0;0;0
63511;427;48;1;0;94;96;562;0
63514;592;94;2;0;0;96;562;0
63515;605;96;3;0;0;0;562;0
63517;562;562;4;0;0;0;0;0
63620;427;39;1;0;86;129;546;0
63623;601;86;2;0;0;129;546;0
63625;622;129;3;0;0;0;546;0
63626;546;546;4;0;0;0;0;0
63729;427;40;1;0;60;122;578;0
63730;600;60;2;0;0;122;578;0
63732;647;122;3;0;0;0;578;0
63733;578;578;4;0;0;0;0;0
63839;427;47;1;0;82;123;548;0
63841;593;82;2;0;0;123;548;0
63843;618;123;3;0;0;0;548;0
63845;548;548;4;0;0;0;0;0
63948;427;33;1;0;83;115;569;0
63950;607;83;2;0;0;115;569;0
63952;631;115;3;0;0;0;569;0
63953;569;569;4;0;0;0;0;0
64055;427;43;1;0;76;117;564;0
64057;597;76;2;0;0;117;564;0
64059;628;117;3;0;0;0;564;0
64060;564;564;4;0;0;0;0;0
64164;427;47;1;0;66;111;576;0
64167;593;66;2;0;0;111;576;0
64169;634;111;3;0;0;0;576;0
64170;576;576;4;0;0;0;0;0
64272;427;33;1;0;79;125;563;0
64274;607;79;2;0;0;125;563;0
64276;635;125;3;0;0;0;563;0
64278;563;563;4;0;0;0;0;0
64379;427;37;1;0;91;114;558;0
64380;603;91;2;0;0;114;558;0
64382;619;114;3;0;0;0;558;0
64383;558;558;4;0;0;0;0;0
64490;427;29;1;0;79;109;583;0
64492;611;79;2;0;0;109;583;0
64494;639;109;3;0;0;0;583;0
64496;583;583;4;0;0;0;0;0
64599;427;36;1;0;89;117;558;0
64602;604;89;2;0;0;117;558;0
64605;622;117;3;0;0;0;558;0
64607;558;558;4;0;0;0;0;0
64706;427;34;1;0;80;141;545;0
64708;606;80;2;0;0;141;545;0
64710;633;141;3;0;0;0;545;0
64712;545;545;4;0;0;0;0;0
64815;427;43;1;0;78;124;555;0
64816;597;78;2;0;0;124;555;0
64818;626;124;3;0;0;0;555;0
64819;555;555;4;0;0;0;0;0
64925;427;44;1;0;86;122;548;0
64927;596;86;2;0;0;122;548;0
64929;617;122;3;0;0;0;548;0
64930;548;548;4;0;0;0;0;0
65033;427;29;1;0;89;121;561;0
65035;611;89;2;0;0;121;561;0
65036;629;121;3;0;0;0;561;0
65038;561;561;4;0;0;0;0;0
65143;427;41;1;0;70;122;567;0
65145;599;70;2;0;0;122;567;0
65147;636;122;3;0;0;0;567;0
65149;567;567;4;0;0;0;0;0
65251;427;40;1;0;77;109;574;0
65253;600;77;2;0;0;109;574;0
65254;630;109;3;0;0;0;574;0
65255;574;574;4;0;0;0;0;0
65361;427;46;1;0;73;117;564;0
65363;594;73;2;0;0;117;564;0
65365;628;117;3;0;0;0;564;0
65367;564;564;4;0;0;0;0;0
65471;427;48;1;0;94;121;537;0
65472;592;94;2;0;0;121;537;0
65474;605;121;3;0;0;0;537;0
65476;537;537;4;0;0;0;0;0
65580;427;28;1;0;82;130;560;0
65582;612;82;2;0;0;130;560;0
65584;637;130;3;0;0;0;560;0
65586;560;560;4;0;0;0;0;0
65690;427;42;1;0;70;139;549;0
65692;598;70;2;0;0;139;549;0
65694;635;139;3;0;0;0;549;0
65696;549;549;4;0;0;0;0;0
65798;427;38;1;0;77;126;559;0
65800;602;77;2;0;0;126;559;0
65802;632;126;3;0;0;0;559;0
65803;559;559;4;0;0;0;0;0
65906;427;45;1;0;82;123;550;0
65907;595;82;2;0;0;123;550;0
65909;620;123;3;0;0;0;550;0
65911;550;550;4;0;0;0;0;0
66015;427;35;1;0;66;125;574;0
66017;605;66;2;0;0;125;574;0
66018;646;125;3;0;0;0;574;0
66020;574;574;4;0;0;0;0;0
66124;427;45;1;0;74;130;551;0
66126;595;74;2;0;0;130;551;0
66127;628;130;3;0;0;0;551;0
66129;551;551;4;0;0;0;0;0
66234;427;38;1;0;72;132;558;0
66236;602;72;2;0;0;132;558;0
66237;637;132;3;0;0;0;558;0
66239;558;558;4;0;0;0;0;0
66341;427;41;1;0;79;131;549;0
66343;599;79;2;0;0;131;549;0
66345;627;131;3;0;0;0;549;0
66349;549;549;4;0;0;0;0;0
66449;427;35;1;0;70;109;586;0
66450;605;70;2;0;0;109;586;0
66452;642;109;3;0;0;0;586;0
66454;586;586;4;0;0;0;0;0
66560;427;43;1;0;73;132;552;0
66562;597;73;2;0;0;132;552;0
66563;631;132;3;0;0;0;552;0
66564;552;552;4;0;0;0;0;0
66668;427;54;1;0;78;110;558;0
66669;586;78;2;0;0;110;558;0
66670;615;110;3;0;0;0;558;0
66672;558;558;4;0;0;0;0;0
66779;427;31;1;0;89;119;561;0
66781;609;89;2;0;0;119;561;0
66784;627;119;3;0;0;0;561;0
66785;561;561;4;0;0;0;0;0
66886;427;50;1;0;84;133;533;0
66887;590;84;2;0;0;133;533;0
66889;613;133;3;0;0;0;533;0
66892;533;533;4;0;0;0;0;0
66993;427;39;1;0;81;142;538;0
66995;601;81;2;0;0;142;538;0
66997;627;142;3;0;0;0;538;0
66998;538;538;4;0;0;0;0;0
67103;427;35;1;0;75;117;573;0
67104;605;75;2;0;0;117;573;0
67106;637;117;3;0;0;0;573;0
67108;573;573;4;0;0;0;0;0
67211;427;37;1;0;72;123;568;0
67212;603;72;2;0;0;123;568;0
67214;638;123;3;0;0;0;568;0
67215;568;568;4;0;0;0;0;0
67318;427;35;1;0;69;121;575;0
67321;605;69;2;0;0;121;575;0
67323;643;121;3;0;0;0;575;0
67324;575;575;4;0;0;0;0;0
67427;427;42;1;0;71;117;570;0
67429;598;71;2;0;0;117;570;0
67431;634;117;3;0;0;0;570;0
67433;570;570;4;0;0;0;0;0
67537;427;37;1;0;93;138;532;0
67539;603;93;2;0;0;138;532;0
67541;617;138;3;0;0;0;532;0
67542;532;532;4;0;0;0;0;0
67646;427;30;1;0;73;124;573;0
67649;610;73;2;0;0;124;573;0
67650;644;124;3;0;0;0;573;0
67652;573;573;4;0;0;0;0;0
67754;427;42;1;0;77;124;557;0
67755;598;77;2;0;0;124;557;0
67756;628;124;3;0;0;0;557;0
67757;557;557;4;0;0;0;0;0
67865;427;42;1;0;76;106;576;0
67868;598;76;2;0;0;106;576;0
67870;629;106;3;0;0;0;576;0
67871;576;576;4;0;0;0;0;0
67974;427;45;1;0;72;112;571;0
67975;595;72;2;0;0;112;571;0
67976;630;112;3;0;0;0;571;0
67978;571;571;4;0;0;0;0;0
68081;427;42;1;0;78;119;561;0
68083;598;78;2;0;0;119;561;0
68084;627;119;3;0;0;0;561;0
68086;561;561;4;0;0;0;0;0
68189;427;33;1;0;89;108;570;0
68191;607;89;2;0;0;108;570;0
68193;625;108;3;0;0;0;570;0
68194;570;570;4;0;0;0;0;0
68297;427;40;1;0;77;127;556;0
68299;600;77;2;0;0;127;556;0
68300;630;127;3;0;0;0;556;0
68302;556;556;4;0;0;0;0;0
68407;427;48;1;0;83;125;544;0
68409;592;83;2;0;0;125;544;0
68411;616;125;3;0;0;0;544;0
68413;544;544;4;0;0;0;0;0
68516;427;41;1;0;82;127;550;0
68518;599;82;2;0;0;127;550;0
68520;624;127;3;0;0;0;550;0
68521;550;550;4;0;0;0;0;0
68625;427;44;1;0;56;136;564;0
68627;596;56;2;0;0;136;564;0
68628;647;136;3;0;0;0;564;0
68630;564;564;4;0;0;0;0;0
68736;427;39;1;0;84;124;553;0
68738;601;84;2;0;0;124;553;0
68740;624;124;3;0;0;0;553;0
68742;553;553;4;0;0;0;0;0
68841;427;46;1;0;71;125;558;0
68843;594;71;2;0;0;125;558;0
68845;630;125;3;0;0;0;558;0
68847;558;558;4;0;0;0;0;0
68953;427;36;1;0;77;139;548;0
68954;604;77;2;0;0;139;548;0
68956;634;139;3;0;0;0;548;0
68957;548;548;4;0;0;0;0;0
69063;427;55;1;0;77;113;555;0
69065;585;77;2;0;0;113;555;0
69067;615;113;3;0;0;0;555;0
69068;555;555;4;0;0;0;0;0
69170;427;41;1;0;89;125;545;0
69171;599;89;2;0;0;125;545;0
69172;617;125;3;0;0;0;545;0
69173;545;545;4;0;0;0;0;0
69278;427;39;1;0;84;131;546;0
69280;601;84;2;0;0;131;546;0
69282;624;131;3;0;0;0;546;0
69284;546;546;4;0;0;0;0;0
69387;427;45;1;0;80;116;559;0
69390;595;80;2;0;0;116;559;0
69391;622;116;3;0;0;0;559;0
69393;559;559;4;0;0;0;0;0
69495;427;38;1;0;87;110;565;0
69496;602;87;2;0;0;110;565;0
69498;622;110;3;0;0;0;565;0
69499;565;565;4;0;0;0;0;0
69605;427;41;1;0;86;125;548;0
69607;599;86;2;0;0;125;548;0
69609;620;125;3;0;0;0;548;0
69610;548;548;4;0;0;0;0;0
69712;427;32;1;0;77;144;547;0
69713;608;77;2;0;0;144;547;0
69715;638;144;3;0;0;0;547;0
69716;547;547;4;0;0;0;0;0
69819;427;39;1;0;86;127;548;0
69822;601;86;2;0;0;127;548;0
69824;622;127;3;0;0;0;548;0
69825;548;548;4;0;0;0;0;0
69929;427;35;1;0;85;120;560;0
69931;605;85;2;0;0;120;560;0
69933;627;120;3;0;0;0;560;0
69935;560;560;4;0;0;0;0;0
70040;427;27;1;0;82;113;578;0
70042;613;82;2;0;0;113;578;0
70045;638;113;3;0;0;0;578;0
70046;578;578;4;0;0;0;0;0
70149;427;33;1;0;71;132;564;0
70151;607;71;2;0;0;132;564;0
70153;643;132;3;0;0;0;564;0
70154;564;564;4;0;0;0;0;0
70256;427;40;1;0;89;113;558;0
70258;600;89;2;0;0;113;558;0
70259;618;113;3;0;0;0;558;0
70261;558;558;4;0;0;0;0;0
70362;427;35;1;0;73;108;584;0
70363;605;73;2;0;0;108;584;0
70364;639;108;3;0;0;0;584;0
70366;584;584;4;0;0;0;0;0
70471;427;32;1;0;84;122;562;0
70473;631;122;3;0;0;0;562;0
70472;608;84;2;0;0;122;562;0
70475;562;562;4;0;0;0;0;0
70581;427;49;1;0;85;104;562;0
70583;591;85;2;0;0;104;562;0
70585;613;104;3;0;0;0;562;0
70586;562;562;4;0;0;0;0;0
70690;427;36;1;0;71;127;566;0
70693;604;71;2;0;0;127;566;0
70695;640;127;3;0;0;0;566;0
70697;566;566;4;0;0;0;0;0
70797;427;47;1;0;90;118;545;0
70798;593;90;2;0;0;118;545;0
70800;610;118;3;0;0;0;545;0
70801;545;545;4;0;0;0;0;0
70906;427;37;1;0;93;110;560;0
70908;603;93;2;0;0;110;560;0
70909;617;110;3;0;0;0;560;0
70911;560;560;4;0;0;0;0;0
71014;427;48;1;0;82;107;563;0
71015;592;82;2;0;0;107;563;0
71016;617;107;3;0;0;0;563;0
71018;563;563;4;0;0;0;0;0
71124;427;46;1;0;83;118;553;0
71127;594;83;2;0;0;118;553;0
71128;618;118;3;0;0;0;553;0
71130;553;553;4;0;0;0;0;0
71232;427;41;1;0;90;121;548;0
71234;599;90;2;0;0;121;548;0
71235;616;121;3;0;0;0;548;0
71237;548;548;4;0;0;0;0;0
71341;427;41;1;0;78;116;565;0
71342;599;78;2;0;0;116;565;0
71344;628;116;3;0;0;0;565;0
71345;565;565;4;0;0;0;0;0
71448;427;30;1;0;77;135;558;0
71449;610;77;2;0;0;135;558;0
71451;640;135;3;0;0;0;558;0
71452;558;558;4;0;0;0;0;0
71558;427;36;1;0;75;121;568;0
71560;604;75;2;0;0;121;568;0
71562;636;121;3;0;0;0;568;0
71563;568;568;4;0;0;0;0;0
71666;427;39;1;0;91;125;545;0
71667;601;91;2;0;0;125;545;0
71668;617;125;3;0;0;0;545;0
71669;545;545;4;0;0;0;0;0
71777;427;49;1;0;90;105;556;0
71779;591;90;2;0;0;105;556;0
71781;608;105;3;0;0;0;556;0
71783;556;556;4;0;0;0;0;0
71885;427;33;1;0;78;122;567;0
71887;607;78;2;0;0;122;567;0
71888;636;122;3;0;0;0;567;0
71891;567;567;4;0;0;0;0;0
71995;427;39;1;0;79;126;556;0
71997;601;79;2;0;0;126;556;0
71998;629;126;3;0;0;0;556;0
72000;556;556;4;0;0;0;0;0
72104;427;36;1;0;78;115;571;0
72106;604;78;2;0;0;115;571;0
72108;633;115;3;0;0;0;571;0
72109;571;571;4;0;0;0;0;0
72213;427;34;1;0;62;105;599;0
72215;606;62;2;0;0;105;599;0
72216;651;105;3;0;0;0;599;0
72218;599;599;4;0;0;0;0;0
72321;427;39;1;0;79;128;554;0
72322;601;79;2;0;0;128;554;0
72325;629;128;3;0;0;0;554;0
72326;554;554;4;0;0;0;0;0
72431;427;42;1;0;97;112;549;0
72433;598;97;2;0;0;112;549;0
72434;608;112;3;0;0;0;549;0
72435;549;549;4;0;0;0;0;0
72540;427;53;1;0;70;119;558;0
72542;587;70;2;0;0;119;558;0
72543;624;119;3;0;0;0;558;0
72545;558;558;4;0;0;0;0;0
72651;427;44;1;0;82;116;558;0
72653;596;82;2;0;0;116;558;0
72655;621;116;3;0;0;0;558;0
72657;558;558;4;0;0;0;0;0
72759;427;41;1;0;92;130;537;0
72761;599;92;2;0;0;130;537;0
72762;614;130;3;0;0;0;537;0
72764;537;537;4;0;0;0;0;0
72870;427;43;1;0;89;118;550;0
72871;597;89;2;0;0;118;550;0
72872;615;118;3;0;0;0;550;0
72874;550;550;4;0;0;0;0;0
72978;427;31;1;0;79;123;567;0
72980;609;79;2;0;0;123;567;0
72982;637;123;3;0;0;0;567;0
72984;567;567;4;0;0;0;0;0
73086;427;45;1;0;76;130;549;0
73088;595;76;2;0;0;130;549;0
73090;626;130;3;0;0;0;549;0
73091;549;549;4;0;0;0;0;0
73195;427;39;1;0;95;126;540;0
73198;601;95;2;0;0;126;540;0
73200;613;126;3;0;0;0;540;0
73201;540;540;4;0;0;0;0;0
73305;427;44;1;0;96;112;548;0
73308;596;96;2;0;0;112;548;0
73309;607;112;3;0;0;0;548;0
73311;548;548;4;0;0;0;0;0
73412;427;38;1;0;80;138;544;0
73413;602;80;2;0;0;138;544;0
73414;629;138;3;0;0;0;544;0
73416;544;544;4;0;0;0;0;0
73522;427;39;1;0;86;119;556;0
73524;601;86;2;0;0;119;556;0
73526;622;119;3;0;0;0;556;0
73527;556;556;4;0;0;0;0;0
73631;427;50;1;0;74;121;555;0
73632;590;74;2;0;0;121;555;0
73634;623;121;3;0;0;0;555;0
73635;555;555;4;0;0;0;0;0
73739;427;42;1;0;66;122;570;0
73741;598;66;2;0;0;122;570;0
73743;639;122;3;0;0;0;570;0
73745;570;570;4;0;0;0;0;0
73849;427;46;1;0;84;116;554;0
73851;594;84;2;0;0;116;554;0
73853;617;116;3;0;0;0;554;0
73854;554;554;4;0;0;0;0;0
73958;427;35;1;0;113;129;523;0
73960;605;113;2;0;0;129;523;0
73962;599;129;3;0;0;0;523;0
73964;523;523;4;0;0;0;0;0
74066;427;52;1;0;71;108;569;0
74067;588;71;2;0;0;108;569;0
74069;624;108;3;0;0;0;569;0
74071;569;569;4;0;0;0;0;0
74177;427;40;1;0;84;116;560;0
74179;600;84;2;0;0;116;560;0
74181;623;116;3;0;0;0;560;0
74182;560;560;4;0;0;0;0;0
74288;427;45;1;0;85;122;548;0
74290;595;85;2;0;0;122;548;0
74292;617;122;3;0;0;0;548;0
74293;548;548;4;0;0;0;0;0
74396;427;41;1;0;78;111;570;0
74399;599;78;2;0;0;111;570;0
74401;628;111;3;0;0;0;570;0
74403;570;570;4;0;0;0;0;0
74506;427;38;1;0;72;107;583;0
74508;602;72;2;0;0;107;583;0
74510;637;107;3;0;0;0;583;0
74512;583;583;4;0;0;0;0;0
74614;427;42;1;0;74;122;562;0
74616;598;74;2;0;0;122;562;0
74617;631;122;3;0;0;0;562;0
74619;562;562;4;0;0;0;0;0
74724;427;35;1;0;68;119;578;0
74725;605;68;2;0;0;119;578;0
74726;644;119;3;0;0;0;578;0
74728;578;578;4;0;0;0;0;0
74835;427;37;1;0;85;115;563;0
74836;603;85;2;0;0;115;563;0
74838;625;115;3;0;0;0;563;0
74840;563;563;4;0;0;0;0;0
74942;427;33;1;0;82;118;567;0
74943;607;82;2;0;0;118;567;0
74945;632;118;3;0;0;0;567;0
74946;567;567;4;0;0;0;0;0
75049;427;50;1;0;83;128;539;0
75051;590;83;2;0;0;128;539;0
75053;614;128;3;0;0;0;539;0
75055;539;539;4;0;0;0;0;0
75156;427;42;1;0;89;121;548;0
75158;598;89;2;0;0;121;548;0
75160;616;121;3;0;0;0;548;0
75162;548;548;4;0;0;0;0;0
75267;427;48;1;0;65;118;569;0
75268;592;65;2;0;0;118;569;0
75270;634;118;3;0;0;0;569;0
75271;569;569;4;0;0;0;0;0
75376;427;41;1;0;64;122;573;0
75378;599;64;2;0;0;122;573;0
75379;642;122;3;0;0;0;573;0
75381;573;573;4;0;0;0;0;0
75486;427;30;1;0;73;120;577;0
75489;610;73;2;0;0;120;577;0
75490;644;120;3;0;0;0;577;0
75492;577;577;4;0;0;0;0;0
75598;427;37;1;0;91;116;556;0
75600;603;91;2;0;0;116;556;0
75601;619;116;3;0;0;0;556;0
75602;556;556;4;0;0;0;0;0
75707;427;35;1;0;69;116;580;0
75709;605;69;2;0;0;116;580;0
75710;643;116;3;0;0;0;580;0
75712;580;580;4;0;0;0;0;0
75815;427;43;1;0;78;118;561;0
75817;597;78;2;0;0;118;561;0
75819;626;118;3;0;0;0;561;0
75821;561;561;4;0;0;0;0;0
75925;427;37;1;0;74;135;554;0
75928;603;74;2;0;0;135;554;0
75930;636;135;3;0;0;0;554;0
75931;554;554;4;0;0;0;0;0
76034;427;37;1;0;84;141;538;0
76036;603;84;2;0;0;141;538;0
76038;626;141;3;0;0;0;538;0
76040;538;538;4;0;0;0;0;0
76143;427;33;1;0;65;119;583;0
76144;607;65;2;0;0;119;583;0
76145;649;119;3;0;0;0;583;0
76147;583;583;4;0;0;0;0;0
76251;427;29;1;0;80;112;579;0
76253;611;80;2;0;0;112;579;0
76255;638;112;3;0;0;0;579;0
76256;579;579;4;0;0;0;0;0
76358;427;36;1;0;68;116;580;0
76360;604;68;2;0;0;116;580;0
76361;643;116;3;0;0;0;580;0
76363;580;580;4;0;0;0;0;0
76467;427;29;1;0;101;108;562;0
76469;611;101;2;0;0;108;562;0
76471;617;108;3;0;0;0;562;0
76473;562;562;4;0;0;0;0;0
76578;427;47;1;0;89;129;535;0
76580;593;89;2;0;0;129;535;0
76582;611;129;3;0;0;0;535;0
76583;535;535;4;0;0;0;0;0
76688;427;41;1;0;74;129;556;0
76690;599;74;2;0;0;129;556;0
76692;632;129;3;0;0;0;556;0
76693;556;556;4;0;0;0;0;0
76797;427;43;1;0;76;125;556;0
76801;597;76;2;0;0;125;556;0
76803;628;125;3;0;0;0;556;0
76805;556;556;4;0;0;0;0;0
76907;427;37;1;0;68;135;560;0
76909;603;68;2;0;0;135;560;0
76910;642;135;3;0;0;0;560;0
76912;560;560;4;0;0;0;0;0
77015;427;35;1;0;82;111;572;0
77016;605;82;2;0;0;111;572;0
77017;630;111;3;0;0;0;572;0
77019;572;572;4;0;0;0;0;0
77122;427;38;1;0;95;111;556;0
77125;602;95;2;0;0;111;556;0
77127;614;111;3;0;0;0;556;0
77132;556;556;4;0;0;0;0;0
77232;427;49;1;0;87;116;548;0
77234;591;87;2;0;0;116;548;0
77235;611;116;3;0;0;0;548;0
77237;548;548;4;0;0;0;0;0
77340;427;37;1;0;88;120;555;0
77341;603;88;2;0;0;120;555;0
77343;622;120;3;0;0;0;555;0
77345;555;555;4;0;0;0;0;0
77446;427;37;1;0;80;113;570;0
77448;603;80;2;0;0;113;570;0
