Timestamp; Pedidos por  Dispatcher; Leidos por Dispatcher; Cola Leida; Quedan Cola P1; Quedan Cola P2; Quedan Cola P3; Quedan Cola P4, Quedan Cola Expirados
472156;797;10;2;0;0;12;66;0
472157;920;12;3;0;0;0;66;0
472159;975;66;4;0;0;0;0;0
472161;909;0;0;0;0;0;0;0
473154;533;16;1;0;18;32;150;0
473157;784;18;2;0;0;32;150;0
473159;899;32;3;0;0;0;150;0
473161;934;150;4;0;0;0;0;0
473164;784;0;0;0;0;0;0;0
474156;533;8;1;0;12;21;130;0
474158;792;12;2;0;0;21;130;0
474160;913;21;3;0;0;0;130;0
474164;959;130;4;0;0;0;0;0
474166;829;0;0;0;0;0;0;0
475159;533;21;1;0;43;69;331;0
475162;779;43;2;0;0;69;331;0
475164;869;69;3;0;0;0;331;0
475166;867;331;4;0;0;0;0;0
475169;536;0;0;0;0;0;0;0
476170;533;13;1;0;22;27;160;0
476172;787;22;2;0;0;27;160;0
476174;898;27;3;0;0;0;160;0
476177;938;160;4;0;0;0;0;0
476179;778;0;0;0;0;0;0;0
477174;533;18;1;0;30;47;215;0
477176;782;30;2;0;0;47;215;0
477178;885;47;3;0;0;0;215;0
477181;905;215;4;0;0;0;0;0
477183;690;0;0;0;0;0;0;0
478184;533;7;1;0;21;30;141;0
478187;793;21;2;0;0;30;141;0
478189;905;30;3;0;0;0;141;0
478192;942;141;4;0;0;0;0;0
478194;801;0;0;0;0;0;0;0
479190;533;15;1;0;21;45;224;0
479192;785;21;2;0;0;45;224;0
479193;897;45;3;0;0;0;224;0
479195;919;224;4;0;0;0;0;0
479198;695;0;0;0;0;0;0;0
480191;533;13;1;0;43;40;232;0
480193;787;43;2;0;0;40;232;0
480196;877;40;3;0;0;0;232;0
480197;904;232;4;0;0;0;0;0
480199;672;0;0;0;0;0;0;0
481207;533;25;1;0;40;76;287;0
481209;775;40;2;0;0;76;287;0
481212;868;76;3;0;0;0;287;0
481214;859;287;4;0;0;0;0;0
481216;572;0;0;0;0;0;0;0
482221;533;25;1;0;72;81;392;0
482224;775;72;2;0;0;81;392;0
482226;836;81;3;0;0;0;392;0
482230;822;392;4;0;0;0;0;0
482231;430;0;0;0;0;0;0;0
483235;533;5;1;0;8;9;46;0
483238;795;8;2;0;0;9;46;0
483239;920;9;3;0;0;0;46;0
483241;978;46;4;0;0;0;0;0
483243;932;0;0;0;0;0;0;0
484246;533;9;1;0;13;20;73;0
484248;791;13;2;0;0;20;73;0
484250;911;20;3;0;0;0;73;0
484252;958;73;4;0;0;0;0;0
484253;885;0;0;0;0;0;0;0
485249;533;10;1;0;25;43;199;0
485250;790;25;2;0;0;43;199;0
485251;898;43;3;0;0;0;199;0
485253;922;199;4;0;0;0;0;0
485254;723;0;0;0;0;0;0;0
486255;533;14;1;0;30;57;245;0
486256;786;30;2;0;0;57;245;0
486257;889;57;3;0;0;0;245;0
486258;899;245;4;0;0;0;0;0
486259;654;0;0;0;0;0;0;0
487261;533;28;1;0;52;82;349;0
487263;772;52;2;0;0;82;349;0
487264;853;82;3;0;0;0;349;0
487266;838;349;4;0;0;0;0;0
487268;489;0;0;0;0;0;0;0
488264;533;4;1;0;7;12;52;0
488267;796;7;2;0;0;12;52;0
488269;922;12;3;0;0;0;52;0
488270;977;52;4;0;0;0;0;0
488272;925;0;0;0;0;0;0;0
489271;533;20;1;0;28;45;208;0
489273;780;28;2;0;0;45;208;0
489276;885;45;3;0;0;0;208;0
489277;907;208;4;0;0;0;0;0
489280;699;0;0;0;0;0;0;0
490274;533;11;1;0;26;34;171;0
490277;789;26;2;0;0;34;171;0
490279;896;34;3;0;0;0;171;0
490281;929;171;4;0;0;0;0;0
490283;758;0;0;0;0;0;0;0
491278;533;14;1;0;32;45;177;0
491281;786;32;2;0;0;45;177;0
491283;887;45;3;0;0;0;177;0
491284;909;177;4;0;0;0;0;0
491286;732;0;0;0;0;0;0;0
492284;533;18;1;0;30;68;235;0
492287;782;30;2;0;0;68;235;0
492289;885;68;3;0;0;0;235;0
492290;884;235;4;0;0;0;0;0
492293;649;0;0;0;0;0;0;0
493284;533;21;1;0;29;59;296;0
493286;779;29;2;0;0;59;296;0
493287;883;59;3;0;0;0;296;0
493288;891;296;4;0;0;0;0;0
493290;595;0;0;0;0;0;0;0
494295;533;10;1;0;21;14;91;0
494297;790;21;2;0;0;14;91;0
494298;902;14;3;0;0;0;91;0
494299;955;91;4;0;0;0;0;0
494300;864;0;0;0;0;0;0;0
495309;533;12;1;0;21;33;152;0
495310;788;21;2;0;0;33;152;0
495312;900;33;3;0;0;0;152;0
495314;934;152;4;0;0;0;0;0
495316;782;0;0;0;0;0;0;0
496319;533;17;1;0;38;42;272;0
496320;783;38;2;0;0;42;272;0
496322;878;42;3;0;0;0;272;0
496323;903;272;4;0;0;0;0;0
496324;631;0;0;0;0;0;0;0
497333;533;24;1;0;33;63;245;0
497334;776;33;2;0;0;63;245;0
497335;876;63;3;0;0;0;245;0
497337;880;245;4;0;0;0;0;0
497339;635;0;0;0;0;0;0;0
498341;533;5;1;0;14;17;78;0
498343;795;14;2;0;0;17;78;0
498345;914;17;3;0;0;0;78;0
498347;964;78;4;0;0;0;0;0
498348;886;0;0;0;0;0;0;0
499345;533;6;1;0;21;33;134;0
499346;794;21;2;0;0;33;134;0
499347;906;33;3;0;0;0;134;0
499349;940;134;4;0;0;0;0;0
499350;806;0;0;0;0;0;0;0
500352;533;12;1;0;30;51;243;0
500353;788;30;2;0;0;51;243;0
500354;891;51;3;0;0;0;243;0
500355;907;243;4;0;0;0;0;0
500357;664;0;0;0;0;0;0;0
501360;533;33;1;0;58;117;501;0
501361;767;58;2;0;0;117;501;0
501362;842;117;3;0;0;0;501;0
501364;792;501;4;0;0;0;0;0
501366;291;0;0;0;0;0;0;0
502361;533;11;1;0;41;67;310;0
502364;789;41;2;0;0;67;310;0
502366;881;67;3;0;0;0;310;0
502368;881;310;4;0;0;0;0;0
502370;571;0;0;0;0;0;0;0
503380;533;69;1;0;153;204;1010;0
503382;731;153;2;0;0;204;1010;0
503384;711;204;3;0;0;0;1010;0
503386;574;574;4;0;0;0;436;0
504375;533;0;1;0;0;0;436;0
504377;800;0;2;0;0;0;436;0
504381;933;148;3;42;96;0;1150;0
504384;852;852;4;42;96;0;298;0
505380;533;52;1;0;129;39;485;0
505383;748;197;2;36;0;156;958;0
505384;684;156;3;36;0;0;958;0
505387;595;595;4;36;0;0;363;0
506388;533;36;1;0;0;0;363;0
506391;764;111;2;45;0;154;1053;0
506393;786;154;3;45;0;0;1053;0
506395;699;699;4;45;0;0;354;0
507403;533;55;1;0;48;59;599;0
507410;745;151;2;54;0;213;1288;0
507414;727;213;3;54;0;0;1288;0
507416;581;581;4;54;0;0;707;0
508418;533;91;1;0;87;146;1314;0
508421;709;127;2;28;0;226;1682;0
508424;715;226;3;28;0;0;1682;0
508426;556;556;4;28;0;0;1126;0
509431;533;79;1;0;76;133;1722;0
509434;721;76;2;0;0;133;1722;0
509436;778;133;3;0;0;0;1722;0
509438;712;712;4;0;0;0;1010;0
510438;533;50;1;0;101;125;1648;0
510441;750;139;2;21;0;178;1907;0
510444;744;178;3;21;0;0;1907;0
510446;633;633;4;21;0;0;1274;0
511444;533;88;1;0;102;148;1957;0
511446;712;102;2;0;0;148;1957;0
511449;743;246;3;36;79;0;2436;0
511452;564;564;4;36;79;0;1872;0
512458;533;79;1;0;168;134;2545;0
512463;721;263;2;69;0;292;3218;0
512465;591;292;3;69;0;0;3218;0
512467;366;366;4;69;0;0;2852;0
513469;533;69;1;0;0;0;2852;0
513472;731;55;2;36;0;77;3195;0
513474;809;77;3;36;0;0;3195;0
513475;799;799;4;36;0;0;2396;0
514481;533;36;1;0;0;0;2396;0
514483;764;0;2;0;0;0;2396;0
514487;897;136;3;48;109;0;3074;0
514489;828;828;4;48;109;0;2246;0
515481;533;91;1;0;224;154;2934;0
515484;709;224;2;0;0;154;2934;0
515488;618;185;3;11;17;0;3074;0
515490;500;500;4;11;17;0;2574;0
516483;533;43;1;0;86;132;3133;0
516485;757;86;2;0;0;132;3133;0
516487;804;132;3;0;0;0;3133;0
516488;739;739;4;0;0;0;2394;0
517494;533;66;1;0;119;190;3235;0
517497;734;119;2;0;0;190;3235;0
517500;748;190;3;0;0;0;3235;0
517501;625;625;4;0;0;0;2610;0
518499;533;43;1;0;86;140;3214;0
518501;757;86;2;0;0;140;3214;0
518503;804;140;3;0;0;0;3214;0
518505;731;731;4;0;0;0;2483;0
519508;533;77;1;0;151;245;3635;0
519511;723;151;2;0;0;245;3635;0
519514;705;245;3;0;0;0;3635;0
519516;527;527;4;0;0;0;3108;0
520511;533;83;1;0;137;246;4124;0
520514;717;137;2;0;0;246;4124;0
520515;713;246;3;0;0;0;4124;0
520517;534;534;4;0;0;0;3590;0
521521;533;48;1;0;73;113;4174;0
521523;752;73;2;0;0;113;4174;0
521525;812;113;3;0;0;0;4174;0
521527;766;766;4;0;0;0;3408;0
522536;533;63;1;0;126;205;4327;0
522538;737;126;2;0;0;205;4327;0
522540;744;205;3;0;0;0;4327;0
522543;606;606;4;0;0;0;3721;0
523539;533;18;1;0;35;71;4075;0
523542;782;35;2;0;0;71;4075;0
523544;880;71;3;0;0;0;4075;0
523546;876;876;4;0;0;0;3199;0
524543;533;89;1;0;150;262;4292;0
524546;711;150;2;0;0;262;4292;0
524548;694;262;3;0;0;0;4292;0
524550;499;499;4;0;0;0;3793;0
525554;533;86;1;0;172;235;4899;0
525557;714;172;2;0;0;235;4899;0
525560;675;235;3;0;0;0;4899;0
525562;507;507;4;0;0;0;4392;0
526561;533;76;1;0;175;247;5597;0
526564;724;175;2;0;0;247;5597;0
526566;682;247;3;0;0;0;5597;0
526568;502;502;4;0;0;0;5095;0
527570;533;61;1;0;121;158;5863;0
527573;739;121;2;0;0;158;5863;0
527576;751;158;3;0;0;0;5863;0
527578;660;660;4;0;0;0;5203;0
528583;533;114;1;0;203;282;6604;0
528587;686;203;2;0;0;282;6604;0
528591;616;282;3;0;0;0;6604;0
528593;401;401;4;0;0;0;6203;0
529591;533;80;1;0;210;312;7601;0
529593;720;210;2;0;0;312;7601;0
529595;643;312;3;0;0;0;7601;0
529598;398;398;4;0;0;0;7203;0
530596;533;32;1;0;109;164;7902;0
530598;768;109;2;0;0;164;7902;0
530599;792;164;3;0;0;0;7902;0
530601;695;695;4;0;0;0;7207;0
531606;533;60;1;0;129;158;7974;0
531608;740;129;2;0;0;158;7974;0
531611;744;158;3;0;0;0;7974;0
531613;653;653;4;0;0;0;7321;0
532620;533;77;1;0;174;243;8442;0
532623;723;174;2;0;0;243;8442;0
532625;682;243;3;0;0;0;8442;0
532627;506;506;4;0;0;0;7936;0
533622;533;113;1;0;181;305;9337;0
533624;687;181;2;0;0;305;9337;0
533627;639;305;3;0;0;0;9337;0
533629;401;401;4;0;0;0;8936;0
534627;533;101;1;0;187;253;10192;0
534630;699;187;2;0;0;253;10192;0
534633;645;253;3;0;0;0;10192;0
534634;459;459;4;0;0;0;9733;0
535639;533;48;1;0;108;149;10452;0
535642;752;108;2;0;0;149;10452;0
535646;695;695;4;0;0;0;9757;0
535645;777;149;3;0;0;0;10452;0
536649;533;62;1;0;118;188;10596;0
536652;738;118;2;0;0;188;10596;0
536654;753;188;3;0;0;0;10596;0
536655;632;632;4;0;0;0;9964;0
537653;533;92;1;0;180;303;11389;0
537656;708;180;2;0;0;303;11389;0
537658;661;303;3;0;0;0;11389;0
537660;425;425;4;0;0;0;10964;0
538667;533;73;1;0;144;215;11968;0
538670;727;144;2;0;0;215;11968;0
538673;716;215;3;0;0;0;11968;0
538675;568;568;4;0;0;0;11400;0
539673;533;83;1;0;192;282;12721;0
539675;717;192;2;0;0;282;12721;0
539678;658;282;3;0;0;0;12721;0
539680;443;443;4;0;0;0;12278;0
540682;533;27;1;0;59;91;12745;0
540684;773;59;2;0;0;91;12745;0
540685;847;91;3;0;0;0;12745;0
540687;823;823;4;0;0;0;11922;0
541689;533;82;1;0;169;318;13228;0
541691;718;169;2;0;0;318;13228;0
541693;682;318;3;0;0;0;13228;0
541694;431;431;4;0;0;0;12797;0
542689;533;99;1;0;221;291;14186;0
542691;701;221;2;0;0;291;14186;0
542694;613;291;3;0;0;0;14186;0
542697;389;389;4;0;0;0;13797;0
543692;533;61;1;0;102;165;14558;0
543695;739;102;2;0;0;165;14558;0
543697;770;165;3;0;0;0;14558;0
543699;672;672;4;0;0;0;13886;0
544698;533;79;1;0;157;232;15056;0
544700;721;157;2;0;0;232;15056;0
544702;697;232;3;0;0;0;15056;0
544705;532;532;4;0;0;0;14524;0
545703;533;117;1;0;191;248;15784;0
545705;683;191;2;0;0;248;15784;0
545706;625;248;3;0;0;0;15784;0
545708;444;444;4;0;0;0;15340;0
546711;533;59;1;0;111;205;16199;0
546714;741;111;2;0;0;205;16199;0
546715;763;205;3;0;0;0;16199;0
546717;625;625;4;0;0;0;15574;0
547713;533;82;1;0;175;271;16738;0
547715;718;175;2;0;0;271;16738;0
547717;676;271;3;0;0;0;16738;0
547719;472;472;4;0;0;0;16266;0
548725;533;67;1;0;163;220;17389;0
548729;733;163;2;0;0;220;17389;0
548731;703;220;3;0;0;0;17389;0
548734;550;550;4;0;0;0;16839;0
549739;533;45;1;0;78;129;17474;0
549741;755;78;2;0;0;129;17474;0
549743;810;129;3;0;0;0;17474;0
549746;748;748;4;0;0;0;16726;0
550756;533;55;1;0;90;107;17289;0
550759;745;90;2;0;0;107;17289;0
550762;788;107;3;0;0;0;17289;0
550763;748;748;4;0;0;0;16541;0
551770;533;69;1;0;163;256;17693;0
551773;731;163;2;0;0;256;17693;0
551776;701;256;3;0;0;0;17693;0
551779;512;512;4;0;0;0;17181;0
552775;533;88;1;0;202;305;18586;0
552777;712;202;2;0;0;305;18586;0
552780;643;305;3;0;0;0;18586;0
552783;405;405;4;0;0;0;18181;0
553779;533;55;1;0;91;139;18913;0
553780;745;91;2;0;0;139;18913;0
553781;787;139;3;0;0;0;18913;0
553783;715;715;4;0;0;0;18198;0
554781;533;85;1;0;185;316;19591;0
554784;715;185;2;0;0;316;19591;0
554787;663;316;3;0;0;0;19591;0
554788;414;414;4;0;0;0;19177;0
555784;533;91;1;0;201;306;20579;0
555786;709;201;2;0;0;306;20579;0
555788;641;306;3;0;0;0;20579;0
555790;402;402;4;0;0;0;20177;0
556795;533;52;1;0;105;154;20919;0
556799;748;105;2;0;0;154;20919;0
556801;776;154;3;0;0;0;20919;0
556803;689;689;4;0;0;0;20230;0
557797;533;88;1;0;156;228;21187;290
557800;712;156;2;0;0;228;21187;290
557803;689;228;3;0;0;0;21187;290
557805;528;528;4;0;0;0;20659;290
558801;533;29;1;0;36;77;20984;290
558805;771;36;2;0;0;77;20984;290
558807;868;77;3;0;0;0;20984;290
558810;858;858;4;0;0;0;20126;290
559812;533;78;1;0;151;235;20684;830
559815;722;151;2;0;0;235;20684;830
559817;704;235;3;0;0;0;20684;830
559819;536;536;4;0;0;0;20148;830
560820;533;44;1;0;100;143;20395;1252
560821;756;100;2;0;0;143;20395;1252
560823;789;143;3;0;0;0;20395;1252
560826;713;713;4;0;0;0;19682;1252
561829;533;53;1;0;105;133;19937;1706
561831;747;105;2;0;0;133;19937;1706
561834;775;133;3;0;0;0;19937;1706
561835;709;709;4;0;0;0;19228;1706
562832;533;91;1;0;193;275;19930;2232
562834;709;193;2;0;0;275;19930;2232
562836;649;275;3;0;0;0;19930;2232
562838;441;441;4;0;0;0;19489;2232
563836;533;72;1;0;161;235;20535;2299
563839;728;161;2;0;0;235;20535;2299
563842;700;235;3;0;0;0;20535;2299
563845;532;532;4;0;0;0;20003;2299
564837;533;103;1;0;202;291;20780;2926
564840;697;202;2;0;0;291;20780;2926
564843;628;291;3;0;0;0;20780;2926
564846;404;404;4;0;0;0;20376;2926
565848;533;101;1;0;183;309;20370;4339
565850;699;183;2;0;0;309;20370;4339
565852;649;309;3;0;0;0;20370;4339
565855;407;407;4;0;0;0;19963;4339
566859;533;15;1;0;38;68;20165;4450
566861;785;38;2;0;0;68;20165;4450
566862;880;68;3;0;0;0;20165;4450
566863;879;879;4;0;0;0;19286;4450
567865;533;54;1;0;96;125;19443;5018
567867;746;96;2;0;0;125;19443;5018
567868;783;125;3;0;0;0;19443;5018
567869;725;725;4;0;0;0;18718;5018
568878;533;43;1;0;79;153;18948;5474
568879;757;79;2;0;0;153;18948;5474
568881;811;153;3;0;0;0;18948;5474
568883;725;725;4;0;0;0;18223;5474
569889;533;82;1;0;193;276;19458;5474
569891;718;193;2;0;0;276;19458;5474
569892;658;276;3;0;0;0;19458;5474
569895;449;449;4;0;0;0;19009;5474
570902;533;24;1;0;50;71;19329;5498
570904;776;50;2;0;0;71;19329;5498
570906;859;71;3;0;0;0;19329;5498
570908;855;855;4;0;0;0;18474;5498
571907;533;56;1;0;93;157;19153;5498
571909;744;93;2;0;0;157;19153;5498
571911;784;157;3;0;0;0;19153;5498
571914;694;694;4;0;0;0;18459;5498
572910;533;15;1;0;34;75;18002;6240
572912;785;34;2;0;0;75;18002;6240
572913;884;75;3;0;0;0;18002;6240
572916;876;876;4;0;0;0;17126;6240
573915;533;108;1;0;214;294;18510;6240
573917;692;214;2;0;0;294;18510;6240
573919;611;294;3;0;0;0;18510;6240
573920;384;384;4;0;0;0;18126;6240
574929;533;66;1;0;139;191;18605;6677
574932;734;139;2;0;0;191;18605;6677
574934;728;191;3;0;0;0;18605;6677
574937;604;604;4;0;0;0;18001;6677
575928;533;52;1;0;97;105;16924;8296
575930;748;97;2;0;0;105;16924;8296
575931;784;105;3;0;0;0;16924;8296
575934;746;746;4;0;0;0;16178;8296
576930;533;42;1;0;77;105;16715;8296
576933;758;77;2;0;0;105;16715;8296
576935;814;105;3;0;0;0;16715;8296
576937;776;776;4;0;0;0;15939;8296
577938;533;84;1;0;219;291;17005;8636
577939;716;219;2;0;0;291;17005;8636
577942;630;291;3;0;0;0;17005;8636
577945;406;406;4;0;0;0;16599;8636
578939;533;86;1;0;175;245;17784;8636
578941;714;175;2;0;0;245;17784;8636
578944;672;245;3;0;0;0;17784;8636
578947;494;494;4;0;0;0;17290;8636
579942;533;36;1;0;84;96;17800;8702
579944;764;84;2;0;0;96;17800;8702
579945;813;96;3;0;0;0;17800;8702
579947;784;784;4;0;0;0;17016;8702
580948;533;98;1;0;193;301;18312;8702
580950;702;193;2;0;0;301;18312;8702
580952;642;301;3;0;0;0;18312;8702
580954;408;408;4;0;0;0;17904;8702
581957;533;27;1;0;95;100;18397;8702
581960;773;95;2;0;0;100;18397;8702
581962;811;100;3;0;0;0;18397;8702
581963;778;778;4;0;0;0;17619;8702
582964;533;81;1;0;176;300;17853;9795
582966;719;176;2;0;0;300;17853;9795
582968;676;300;3;0;0;0;17853;9795
582971;443;443;4;0;0;0;17410;9795
583970;533;36;1;0;67;88;17227;10399
583972;764;67;2;0;0;88;17227;10399
583974;830;88;3;0;0;0;17227;10399
583976;809;809;4;0;0;0;16418;10399
584974;533;59;1;0;138;202;16360;11423
584975;741;138;2;0;0;202;16360;11423
584978;736;202;3;0;0;0;16360;11423
584980;601;601;4;0;0;0;15759;11423
585988;533;74;1;0;129;219;16757;11423
585991;726;129;2;0;0;219;16757;11423
585993;730;219;3;0;0;0;16757;11423
585997;578;578;4;0;0;0;16179;11423
586999;533;105;1;0;213;301;17515;11423
587001;695;213;2;0;0;301;17515;11423
587003;615;301;3;0;0;0;17515;11423
587005;381;381;4;0;0;0;17134;11423
588009;533;85;1;0;183;308;18558;11423
588012;715;183;2;0;0;308;18558;11423
588014;665;308;3;0;0;0;18558;11423
588017;424;424;4;0;0;0;18134;11423
589013;533;113;1;0;199;290;19372;11583
589014;687;199;2;0;0;290;19372;11583
589016;621;290;3;0;0;0;19372;11583
589018;398;398;4;0;0;0;18974;11583
590023;533;68;1;0;131;191;18924;12471
590026;732;131;2;0;0;191;18924;12471
590028;734;191;3;0;0;0;18924;12471
590031;610;610;4;0;0;0;18314;12471
591036;533;58;1;0;109;163;19141;12471
591039;742;109;2;0;0;163;19141;12471
591042;766;163;3;0;0;0;19141;12471
591044;670;670;4;0;0;0;18471;12471
592044;533;95;1;0;161;303;19893;12490
592047;705;161;2;0;0;303;19893;12490
592049;677;303;3;0;0;0;19893;12490
592051;441;441;4;0;0;0;19452;12490
593050;533;97;1;0;196;286;20791;12490
593053;703;196;2;0;0;286;20791;12490
593055;640;286;3;0;0;0;20791;12490
593057;421;421;4;0;0;0;20370;12490
594058;533;34;1;0;74;106;20302;13033
594060;766;74;2;0;0;106;20302;13033
594062;825;106;3;0;0;0;20302;13033
594063;786;786;4;0;0;0;19516;13033
595064;533;18;1;0;30;40;19444;13388
595067;782;30;2;0;0;40;19444;13388
595068;885;40;3;0;0;0;19444;13388
595070;912;912;4;0;0;0;18532;13388
596067;533;55;1;0;105;137;19211;13388
596070;745;105;2;0;0;137;19211;13388
596072;773;137;3;0;0;0;19211;13388
596074;703;703;4;0;0;0;18508;13388
597075;533;81;1;0;200;251;19788;13388
597078;719;200;2;0;0;251;19788;13388
597081;652;251;3;0;0;0;19788;13388
597083;468;468;4;0;0;0;19320;13388
598078;533;81;1;0;154;217;19749;13944
598081;719;154;2;0;0;217;19749;13944
598083;698;217;3;0;0;0;19749;13944
598086;548;548;4;0;0;0;19201;13944
599082;533;107;1;0;210;287;20161;14380
599085;693;210;2;0;0;287;20161;14380
599087;616;287;3;0;0;0;20161;14380
599089;396;396;4;0;0;0;19765;14380
600088;533;62;1;0;142;191;20640;14380
600091;738;142;2;0;0;191;20640;14380
600094;729;191;3;0;0;0;20640;14380
600096;605;605;4;0;0;0;20035;14380
601093;533;69;1;0;144;226;19820;15634
601096;731;144;2;0;0;226;19820;15634
601097;720;226;3;0;0;0;19820;15634
601099;561;561;4;0;0;0;19259;15634
602094;533;51;1;0;94;162;19916;15634
602097;749;94;2;0;0;162;19916;15634
602099;788;162;3;0;0;0;19916;15634
602101;693;693;4;0;0;0;19223;15634
603095;533;54;1;0;113;139;19737;15811
603096;746;113;2;0;0;139;19737;15811
603098;766;139;3;0;0;0;19737;15811
603099;694;694;4;0;0;0;19043;15811
604097;533;77;1;0;149;209;19955;15927
604101;723;149;2;0;0;209;19955;15927
604102;707;209;3;0;0;0;19955;15927
604104;565;565;4;0;0;0;19390;15927
605098;533;40;1;0;89;149;20000;15927
605100;760;89;2;0;0;149;20000;15927
605101;804;149;3;0;0;0;20000;15927
605104;722;722;4;0;0;0;19278;15927
606109;533;66;1;0;89;153;19798;16099
606111;734;89;2;0;0;153;19798;16099
606114;778;153;3;0;0;0;19798;16099
606116;692;692;4;0;0;0;19106;16099
607114;533;55;1;0;119;176;19518;16541
607116;745;119;2;0;0;176;19518;16541
607118;759;176;3;0;0;0;19518;16541
607120;650;650;4;0;0;0;18868;16541
608114;533;112;1;0;166;261;18370;18300
608117;688;166;2;0;0;261;18370;18300
608119;655;261;3;0;0;0;18370;18300
608121;461;461;4;0;0;0;17909;18300
609115;533;29;1;0;74;102;18237;18448
609120;771;167;2;63;0;248;18910;18448
609122;737;248;3;63;0;0;18910;18448
609124;556;556;4;63;0;0;18354;18448
610118;533;63;1;0;0;0;18238;18564
610123;737;105;2;49;0;135;18949;18564
610125;765;135;3;49;0;0;18949;18564
610128;697;697;4;49;0;0;18252;18564
611127;533;97;1;0;116;144;18849;18659
611133;703;221;2;45;0;291;19552;18659
611135;615;291;3;45;0;0;19552;18659
611138;391;391;4;45;0;0;19161;18659
612134;533;83;1;0;112;140;18294;20236
612142;643;278;3;50;0;0;19011;20236
612140;717;207;2;50;0;278;19011;20236
612143;432;432;4;50;0;0;18579;20236
613140;533;98;1;0;98;140;18854;20675
613143;702;115;2;11;0;163;18975;20675
613145;720;163;3;11;0;0;18975;20675
613146;624;624;4;11;0;0;18351;20675
614149;533;31;1;0;30;59;18570;20704
614151;769;118;2;41;0;174;19158;20704
614154;784;174;3;41;0;0;19158;20704
614155;677;677;4;41;0;0;18481;20704
615161;533;54;1;0;30;62;18693;20704
615163;746;81;2;23;0;120;19024;20704
615166;798;120;3;23;0;0;19024;20704
615169;745;745;4;23;0;0;18279;20704
616163;533;67;1;0;91;160;18961;20704
616166;733;115;2;17;0;217;19194;20704
616168;751;217;3;17;0;0;19194;20704
616170;601;601;4;17;0;0;18593;20704
617167;533;44;1;0;54;62;18968;20704
617170;756;54;2;0;0;62;18968;20704
617172;835;211;3;45;100;0;19674;20704
617175;691;691;4;45;100;0;18983;20704
618176;533;65;1;0;144;62;18642;21337
618182;735;238;2;51;0;200;19273;21337
618184;630;200;3;51;0;0;19273;21337
618186;497;497;4;51;0;0;18776;21337
619190;533;51;1;0;0;0;18421;21692
619195;749;99;2;43;0;113;19063;21692
619198;737;737;4;43;0;0;18326;21692
619197;783;113;3;43;0;0;19063;21692
620198;533;62;1;0;46;62;18054;22301
620200;738;94;2;25;0;130;18389;22301
620202;777;130;3;25;0;0;18389;22301
620205;714;714;4;25;0;0;17675;22301
621208;533;49;1;0;35;56;17657;22553
621213;751;124;2;45;0;188;18273;22553
621215;760;188;3;45;0;0;18273;22553
621217;639;639;4;45;0;0;17634;22553
622211;533;45;1;0;0;0;17634;22553
622213;755;0;2;0;0;0;17634;22553
622216;888;91;3;29;56;0;18001;22553
622218;864;864;4;29;56;0;17137;22553
623219;533;70;1;0;144;153;17384;22899
623220;730;144;2;0;0;153;17384;22899
623223;719;153;3;0;0;0;17384;22899
623226;633;633;4;0;0;0;16751;22899
624226;533;39;1;0;110;140;17462;22899
624227;761;110;2;0;0;140;17462;22899
624232;784;247;3;43;70;0;17974;22899
624235;604;604;4;43;70;0;17370;22899
625232;533;105;1;0;161;161;17974;22899
625235;695;161;2;0;0;161;17974;22899
625238;667;161;3;0;0;0;17974;22899
625239;573;573;4;0;0;0;17401;22899
626234;533;19;1;0;24;48;17651;22899
626236;781;24;2;0;0;48;17651;22899
626239;890;48;3;0;0;0;17651;22899
626241;909;909;4;0;0;0;16742;22899
627237;533;52;1;0;113;159;17418;22899
627239;748;113;2;0;0;159;17418;22899
627241;768;159;3;0;0;0;17418;22899
627244;676;676;4;0;0;0;16742;22899
628245;533;79;1;0;176;251;17668;23080
628247;721;176;2;0;0;251;17668;23080
628248;678;251;3;0;0;0;17668;23080
628251;494;494;4;0;0;0;17174;23080
629259;533;34;1;0;54;68;16673;23931
629262;766;54;2;0;0;68;16673;23931
629264;845;68;3;0;0;0;16673;23931
629265;844;844;4;0;0;0;15829;23931
630272;533;97;1;0;139;260;16959;23931
630274;703;139;2;0;0;260;16959;23931
630278;697;393;3;42;94;0;17641;23931
630281;371;371;4;42;94;0;17270;23931
631273;533;88;1;0;195;154;17061;24839
631275;712;195;2;0;0;154;17061;24839
631276;650;154;3;0;0;0;17061;24839
631278;563;563;4;0;0;0;16498;24839
632289;533;79;1;0;164;256;16207;26201
632293;721;164;2;0;0;256;16207;26201
632297;690;418;3;60;108;0;16877;26201
632300;339;339;4;60;108;0;16538;26201
633298;533;82;1;0;143;46;16673;26337
633302;718;143;2;0;0;46;16673;26337
633307;681;681;4;12;38;0;16238;26337
633305;708;94;3;12;38;0;16919;26337
634302;533;68;1;0;141;139;16762;26422
634304;732;215;2;25;0;246;17242;26422
634307;650;246;3;25;0;0;17242;26422
634310;471;471;4;25;0;0;16771;26422
635311;533;52;1;0;42;71;16944;26539
635314;748;86;2;24;0;132;17258;26539
635317;795;132;3;24;0;0;17258;26539
635318;730;730;4;24;0;0;16528;26539
636325;533;24;1;0;0;0;16033;27034
636327;776;0;2;0;0;0;16033;27034
636332;909;150;3;55;99;0;16729;27034
636335;826;826;4;55;99;0;15903;27034
637340;533;111;1;0;197;157;16592;27034
637342;689;321;2;41;0;301;17283;27034
