Timestamp; P1 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos;  P2 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P3 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; P4 ; PowerPriority; msgPerPriority; Reales Leidos (remainint); Reales recibidos; Expirados; Solicitados; Leidos; Remaining final
499789;1;1;533;533;12;2;0.5;267;788;30;3;0.25;133;891;51;4;0.125;67;907;243;NaN
500798;1;1;533;533;33;2;0.5;267;767;58;3;0.25;133;842;117;4;0.125;67;792;501;NaN
501801;1;1;533;533;11;2;0.5;267;789;41;3;0.25;133;881;67;4;0.125;67;881;310;NaN
502819;1;1;533;533;69;2;0.5;267;731;153;3;0.25;133;711;204;4;0.125;67;574;574;0;0;0;0
503816;1;1;533;533;0;2;0.5;267;800;0;3;0.25;133;933;148;4;0.125;67;852;852;0;0;0;0
504820;1;1;533;533;52;2;0.5;267;748;197;3;0.25;133;684;156;4;0.125;67;595;595;0;0;0;0
505828;1;1;533;533;36;2;0.5;267;764;111;3;0.25;133;786;154;4;0.125;67;699;699;0;0;0;0
506848;1;1;533;533;55;2;0.5;267;745;151;3;0.25;133;727;213;4;0.125;67;581;581;0;0;0;0
507858;1;1;533;533;91;2;0.5;267;709;127;3;0.25;133;715;226;4;0.125;67;556;556;0;0;0;0
508894;1;1;533;533;79;2;0.5;267;721;76;3;0.25;133;778;133;4;0.125;67;712;712;0;0;0;0
509879;1;1;533;533;50;2;0.5;267;750;139;3;0.25;133;744;178;4;0.125;67;633;633;0;0;0;0
510884;1;1;533;533;88;2;0.5;267;712;102;3;0.25;133;743;246;4;0.125;67;564;564;0;0;0;0
511900;1;1;533;533;79;2;0.5;267;721;263;3;0.25;133;591;292;4;0.125;67;366;366;0;0;0;0
512908;1;1;533;533;69;2;0.5;267;731;55;3;0.25;133;809;77;4;0.125;67;799;799;0;0;0;0
513922;1;1;533;533;36;2;0.5;267;764;0;3;0.25;133;897;136;4;0.125;67;828;828;0;0;0;0
514922;1;1;533;533;91;2;0.5;267;709;224;3;0.25;133;618;185;4;0.125;67;500;500;0;0;0;0
515921;1;1;533;533;43;2;0.5;267;757;86;3;0.25;133;804;132;4;0.125;67;739;739;0;0;0;0
516934;1;1;533;533;66;2;0.5;267;734;119;3;0.25;133;748;190;4;0.125;67;625;625;0;0;0;0
517938;1;1;533;533;43;2;0.5;267;757;86;3;0.25;133;804;140;4;0.125;67;731;731;0;0;0;0
518949;1;1;533;533;77;2;0.5;267;723;151;3;0.25;133;705;245;4;0.125;67;527;527;0;0;0;0
519949;1;1;533;533;83;2;0.5;267;717;137;3;0.25;133;713;246;4;0.125;67;534;534;0;0;0;0
520960;1;1;533;533;48;2;0.5;267;752;73;3;0.25;133;812;113;4;0.125;67;766;766;0;0;0;0
521976;1;1;533;533;63;2;0.5;267;737;126;3;0.25;133;744;205;4;0.125;67;606;606;0;0;0;0
523002;1;1;533;533;18;2;0.5;267;782;35;3;0.25;133;880;71;4;0.125;67;876;876;0;0;0;0
523982;1;1;533;533;89;2;0.5;267;711;150;3;0.25;133;694;262;4;0.125;67;499;499;0;0;0;0
524994;1;1;533;533;86;2;0.5;267;714;172;3;0.25;133;675;235;4;0.125;67;507;507;0;0;0;0
526001;1;1;533;533;76;2;0.5;267;724;175;3;0.25;133;682;247;4;0.125;67;502;502;0;0;0;0
527012;1;1;533;533;61;2;0.5;267;739;121;3;0.25;133;751;158;4;0.125;67;660;660;0;0;0;0
528026;1;1;533;533;114;2;0.5;267;686;203;3;0.25;133;616;282;4;0.125;67;401;401;0;0;0;0
529030;1;1;533;533;80;2;0.5;267;720;210;3;0.25;133;643;312;4;0.125;67;398;398;0;0;0;0
530034;1;1;533;533;32;2;0.5;267;768;109;3;0.25;133;792;164;4;0.125;67;695;695;0;0;0;0
531046;1;1;533;533;60;2;0.5;267;740;129;3;0.25;133;744;158;4;0.125;67;653;653;0;0;0;0
532060;1;1;533;533;77;2;0.5;267;723;174;3;0.25;133;682;243;4;0.125;67;506;506;0;0;0;0
533062;1;1;533;533;113;2;0.5;267;687;181;3;0.25;133;639;305;4;0.125;67;401;401;0;0;0;0
534068;1;1;533;533;101;2;0.5;267;699;187;3;0.25;133;645;253;4;0.125;67;459;459;0;0;0;0
535079;1;1;533;533;48;2;0.5;267;752;108;3;0.25;133;777;149;4;0.125;67;695;695;0;0;0;0
536088;1;1;533;533;62;2;0.5;267;738;118;3;0.25;133;753;188;4;0.125;67;632;632;0;0;0;0
537092;1;1;533;533;92;2;0.5;267;708;180;3;0.25;133;661;303;4;0.125;67;425;425;0;0;0;0
538108;1;1;533;533;73;2;0.5;267;727;144;3;0.25;133;716;215;4;0.125;67;568;568;0;0;0;0
539112;1;1;533;533;83;2;0.5;267;717;192;3;0.25;133;658;282;4;0.125;67;443;443;0;0;0;0
540120;1;1;533;533;27;2;0.5;267;773;59;3;0.25;133;847;91;4;0.125;67;823;823;0;0;0;0
541127;1;1;533;533;82;2;0.5;267;718;169;3;0.25;133;682;318;4;0.125;67;431;431;0;0;0;0
542129;1;1;533;533;99;2;0.5;267;701;221;3;0.25;133;613;291;4;0.125;67;389;389;0;0;0;0
543132;1;1;533;533;61;2;0.5;267;739;102;3;0.25;133;770;165;4;0.125;67;672;672;0;0;0;0
544137;1;1;533;533;79;2;0.5;267;721;157;3;0.25;133;697;232;4;0.125;67;532;532;0;0;0;0
545141;1;1;533;533;117;2;0.5;267;683;191;3;0.25;133;625;248;4;0.125;67;444;444;0;0;0;0
546150;1;1;533;533;59;2;0.5;267;741;111;3;0.25;133;763;205;4;0.125;67;625;625;0;0;0;0
547151;1;1;533;533;82;2;0.5;267;718;175;3;0.25;133;676;271;4;0.125;67;472;472;0;0;0;0
548167;1;1;533;533;67;2;0.5;267;733;163;3;0.25;133;703;220;4;0.125;67;550;550;0;0;0;0
549180;1;1;533;533;45;2;0.5;267;755;78;3;0.25;133;810;129;4;0.125;67;748;748;0;0;0;0
550196;1;1;533;533;55;2;0.5;267;745;90;3;0.25;133;788;107;4;0.125;67;748;748;0;0;0;0
551211;1;1;533;533;69;2;0.5;267;731;163;3;0.25;133;701;256;4;0.125;67;512;512;0;0;0;0
552215;1;1;533;533;88;2;0.5;267;712;202;3;0.25;133;643;305;4;0.125;67;405;405;0;0;0;0
553216;1;1;533;533;55;2;0.5;267;745;91;3;0.25;133;787;139;4;0.125;67;715;715;0;0;0;0
554221;1;1;533;533;85;2;0.5;267;715;185;3;0.25;133;663;316;4;0.125;67;414;414;0;0;0;0
555223;1;1;533;533;91;2;0.5;267;709;201;3;0.25;133;641;306;4;0.125;67;402;402;0;0;0;0
556236;1;1;533;533;52;2;0.5;267;748;105;3;0.25;133;776;154;4;0.125;67;689;689;0;0;0;0
557238;1;1;533;533;88;2;0.5;267;712;156;3;0.25;133;689;228;4;0.125;67;528;528;0;0;0;0
558242;1;1;533;533;29;2;0.5;267;771;36;3;0.25;133;868;77;4;0.125;67;858;858;0;0;0;0
559251;1;1;533;533;78;2;0.5;267;722;151;3;0.25;133;704;235;4;0.125;67;536;536;0;0;0;0
560280;1;1;533;533;44;2;0.5;267;756;100;3;0.25;133;789;143;4;0.125;67;713;713;0;0;0;0
561268;1;1;533;533;53;2;0.5;267;747;105;3;0.25;133;775;133;4;0.125;67;709;709;0;0;0;0
562272;1;1;533;533;91;2;0.5;267;709;193;3;0.25;133;649;275;4;0.125;67;441;441;0;0;0;0
563277;1;1;533;533;72;2;0.5;267;728;161;3;0.25;133;700;235;4;0.125;67;532;532;0;0;0;0
564278;1;1;533;533;103;2;0.5;267;697;202;3;0.25;133;628;291;4;0.125;67;404;404;0;0;0;0
565287;1;1;533;533;101;2;0.5;267;699;183;3;0.25;133;649;309;4;0.125;67;407;407;0;0;0;0
566297;1;1;533;533;15;2;0.5;267;785;38;3;0.25;133;880;68;4;0.125;67;879;879;0;0;0;0
567302;1;1;533;533;54;2;0.5;267;746;96;3;0.25;133;783;125;4;0.125;67;725;725;0;0;0;0
568316;1;1;533;533;43;2;0.5;267;757;79;3;0.25;133;811;153;4;0.125;67;725;725;0;0;0;0
569328;1;1;533;533;82;2;0.5;267;718;193;3;0.25;133;658;276;4;0.125;67;449;449;0;0;0;0
570342;1;1;533;533;24;2;0.5;267;776;50;3;0.25;133;859;71;4;0.125;67;855;855;0;0;0;0
571369;1;1;533;533;56;2;0.5;267;744;93;3;0.25;133;784;157;4;0.125;67;694;694;0;0;0;0
572349;1;1;533;533;15;2;0.5;267;785;34;3;0.25;133;884;75;4;0.125;67;876;876;0;0;0;0
573353;1;1;533;533;108;2;0.5;267;692;214;3;0.25;133;611;294;4;0.125;67;384;384;0;0;0;0
574393;1;1;533;533;66;2;0.5;267;734;139;3;0.25;133;728;191;4;0.125;67;604;604;0;0;0;0
575367;1;1;533;533;52;2;0.5;267;748;97;3;0.25;133;784;105;4;0.125;67;746;746;0;0;0;0
576370;1;1;533;533;42;2;0.5;267;758;77;3;0.25;133;814;105;4;0.125;67;776;776;0;0;0;0
577378;1;1;533;533;84;2;0.5;267;716;219;3;0.25;133;630;291;4;0.125;67;406;406;0;0;0;0
578380;1;1;533;533;86;2;0.5;267;714;175;3;0.25;133;672;245;4;0.125;67;494;494;0;0;0;0
579380;1;1;533;533;36;2;0.5;267;764;84;3;0.25;133;813;96;4;0.125;67;784;784;0;0;0;0
580387;1;1;533;533;98;2;0.5;267;702;193;3;0.25;133;642;301;4;0.125;67;408;408;0;0;0;0
581396;1;1;533;533;27;2;0.5;267;773;95;3;0.25;133;811;100;4;0.125;67;778;778;0;0;0;0
582405;1;1;533;533;81;2;0.5;267;719;176;3;0.25;133;676;300;4;0.125;67;443;443;0;0;0;0
583409;1;1;533;533;36;2;0.5;267;764;67;3;0.25;133;830;88;4;0.125;67;809;809;0;0;0;0
584412;1;1;533;533;59;2;0.5;267;741;138;3;0.25;133;736;202;4;0.125;67;601;601;0;0;0;0
585429;1;1;533;533;74;2;0.5;267;726;129;3;0.25;133;730;219;4;0.125;67;578;578;0;0;0;0
586438;1;1;533;533;105;2;0.5;267;695;213;3;0.25;133;615;301;4;0.125;67;381;381;0;0;0;0
587449;1;1;533;533;85;2;0.5;267;715;183;3;0.25;133;665;308;4;0.125;67;424;424;0;0;0;0
588450;1;1;533;533;113;2;0.5;267;687;199;3;0.25;133;621;290;4;0.125;67;398;398;0;0;0;0
589464;1;1;533;533;68;2;0.5;267;732;131;3;0.25;133;734;191;4;0.125;67;610;610;0;0;0;0
590477;1;1;533;533;58;2;0.5;267;742;109;3;0.25;133;766;163;4;0.125;67;670;670;0;0;0;0
591484;1;1;533;533;95;2;0.5;267;705;161;3;0.25;133;677;303;4;0.125;67;441;441;0;0;0;0
592490;1;1;533;533;97;2;0.5;267;703;196;3;0.25;133;640;286;4;0.125;67;421;421;0;0;0;0
593496;1;1;533;533;34;2;0.5;267;766;74;3;0.25;133;825;106;4;0.125;67;786;786;0;0;0;0
594503;1;1;533;533;18;2;0.5;267;782;30;3;0.25;133;885;40;4;0.125;67;912;912;0;0;0;0
595506;1;1;533;533;55;2;0.5;267;745;105;3;0.25;133;773;137;4;0.125;67;703;703;0;0;0;0
596516;1;1;533;533;81;2;0.5;267;719;200;3;0.25;133;652;251;4;0.125;67;468;468;0;0;0;0
597519;1;1;533;533;81;2;0.5;267;719;154;3;0.25;133;698;217;4;0.125;67;548;548;0;0;0;0
598522;1;1;533;533;107;2;0.5;267;693;210;3;0.25;133;616;287;4;0.125;67;396;396;0;0;0;0
599528;1;1;533;533;62;2;0.5;267;738;142;3;0.25;133;729;191;4;0.125;67;605;605;0;0;0;0
600532;1;1;533;533;69;2;0.5;267;731;144;3;0.25;133;720;226;4;0.125;67;561;561;0;0;0;0
601534;1;1;533;533;51;2;0.5;267;749;94;3;0.25;133;788;162;4;0.125;67;693;693;0;0;0;0
602532;1;1;533;533;54;2;0.5;267;746;113;3;0.25;133;766;139;4;0.125;67;694;694;0;0;0;0
603537;1;1;533;533;77;2;0.5;267;723;149;3;0.25;133;707;209;4;0.125;67;565;565;0;0;0;0
604538;1;1;533;533;40;2;0.5;267;760;89;3;0.25;133;804;149;4;0.125;67;722;722;0;0;0;0
605573;1;1;533;533;66;2;0.5;267;734;89;3;0.25;133;778;153;4;0.125;67;692;692;0;0;0;0
606559;1;1;533;533;55;2;0.5;267;745;119;3;0.25;133;759;176;4;0.125;67;650;650;0;0;0;0
607555;1;1;533;533;112;2;0.5;267;688;166;3;0.25;133;655;261;4;0.125;67;461;461;0;0;0;0
608579;1;1;533;533;29;2;0.5;267;771;167;3;0.25;133;737;248;4;0.125;67;556;556;0;0;0;0
609562;1;1;533;533;63;2;0.5;267;737;105;3;0.25;133;765;135;4;0.125;67;697;697;0;0;0;0
610571;1;1;533;533;97;2;0.5;267;703;221;3;0.25;133;615;291;4;0.125;67;391;391;0;0;0;0
611577;1;1;533;533;83;2;0.5;267;717;207;3;0.25;133;643;278;4;0.125;67;432;432;0;0;0;0
612581;1;1;533;533;98;2;0.5;267;702;115;3;0.25;133;720;163;4;0.125;67;624;624;0;0;0;0
613589;1;1;533;533;31;2;0.5;267;769;118;3;0.25;133;784;174;4;0.125;67;677;677;0;0;0;0
614604;1;1;533;533;54;2;0.5;267;746;81;3;0.25;133;798;120;4;0.125;67;745;745;0;0;0;0
615604;1;1;533;533;67;2;0.5;267;733;115;3;0.25;133;751;217;4;0.125;67;601;601;0;0;0;0
616610;1;1;533;533;44;2;0.5;267;756;54;3;0.25;133;835;211;4;0.125;67;691;691;0;0;0;0
617619;1;1;533;533;65;2;0.5;267;735;238;3;0.25;133;630;200;4;0.125;67;497;497;0;0;0;0
618633;1;1;533;533;51;2;0.5;267;749;99;3;0.25;133;783;113;4;0.125;67;737;737;0;0;0;0
619641;1;1;533;533;62;2;0.5;267;738;94;3;0.25;133;777;130;4;0.125;67;714;714;0;0;0;0
620650;1;1;533;533;49;2;0.5;267;751;124;3;0.25;133;760;188;4;0.125;67;639;639;0;0;0;0
621658;1;1;533;533;45;2;0.5;267;755;0;3;0.25;133;888;91;4;0.125;67;864;864;0;0;0;0
622661;1;1;533;533;70;2;0.5;267;730;144;3;0.25;133;719;153;4;0.125;67;633;633;0;0;0;0
623670;1;1;533;533;39;2;0.5;267;761;110;3;0.25;133;784;247;4;0.125;67;604;604;0;0;0;0
624674;1;1;533;533;105;2;0.5;267;695;161;3;0.25;133;667;161;4;0.125;67;573;573;0;0;0;0
625675;1;1;533;533;19;2;0.5;267;781;24;3;0.25;133;890;48;4;0.125;67;909;909;0;0;0;0
626678;1;1;533;533;52;2;0.5;267;748;113;3;0.25;133;768;159;4;0.125;67;676;676;0;0;0;0
627685;1;1;533;533;79;2;0.5;267;721;176;3;0.25;133;678;251;4;0.125;67;494;494;0;0;0;0
628700;1;1;533;533;34;2;0.5;267;766;54;3;0.25;133;845;68;4;0.125;67;844;844;0;0;0;0
629715;1;1;533;533;97;2;0.5;267;703;139;3;0.25;133;697;393;4;0.125;67;371;371;0;0;0;0
630713;1;1;533;533;88;2;0.5;267;712;195;3;0.25;133;650;154;4;0.125;67;563;563;0;0;0;0
631735;1;1;533;533;79;2;0.5;267;721;164;3;0.25;133;690;418;4;0.125;67;339;339;0;0;0;0
632742;1;1;533;533;82;2;0.5;267;718;143;3;0.25;133;708;94;4;0.125;67;681;681;0;0;0;0
633744;1;1;533;533;68;2;0.5;267;732;215;3;0.25;133;650;246;4;0.125;67;471;471;0;0;0;0
634753;1;1;533;533;52;2;0.5;267;748;86;3;0.25;133;795;132;4;0.125;67;730;730;0;0;0;0
635769;1;1;533;533;24;2;0.5;267;776;0;3;0.25;133;909;150;4;0.125;67;826;826;0;0;0;0
636782;1;1;533;533;111;2;0.5;267;689;321;3;0.25;133;501;301;4;0.125;67;267;267;0;0;0;0
637787;1;1;533;533;81;2;0.5;267;719;77;3;0.25;133;775;235;4;0.125;67;607;607;0;0;0;0
638791;1;1;533;533;57;2;0.5;267;743;128;3;0.25;133;748;38;4;0.125;67;777;777;0;0;0;0
639806;1;1;533;533;80;2;0.5;267;720;149;3;0.25;133;704;244;4;0.125;67;527;527;0;0;0;0
640822;1;1;533;533;39;2;0.5;267;761;184;3;0.25;133;710;267;4;0.125;67;510;510;0;0;0;0
641848;1;1;533;533;32;2;0.5;267;768;100;3;0.25;133;801;150;4;0.125;67;718;718;0;0;0;0
642834;1;1;533;533;52;2;0.5;267;748;36;3;0.25;133;845;49;4;0.125;67;863;863;0;0;0;0
643846;1;1;533;533;53;2;0.5;267;747;134;3;0.25;133;746;234;4;0.125;67;579;579;0;0;0;0
644880;1;1;533;533;76;2;0.5;267;724;120;3;0.25;133;737;153;4;0.125;67;651;651;0;0;0;0
645866;1;1;533;533;25;2;0.5;267;775;73;3;0.25;133;835;125;4;0.125;67;777;777;0;0;0;0
646877;1;1;533;533;55;2;0.5;267;745;130;3;0.25;133;748;189;4;0.125;67;626;626;0;0;0;0
647879;1;1;533;533;85;2;0.5;267;715;57;3;0.25;133;791;103;4;0.125;67;755;755;0;0;0;0
648881;1;1;533;533;31;2;0.5;267;769;128;3;0.25;133;774;209;4;0.125;67;632;632;0;0;0;0
649883;1;1;533;533;60;2;0.5;267;740;67;3;0.25;133;806;84;4;0.125;67;789;789;0;0;0;0
650894;1;1;533;533;23;2;0.5;267;777;67;3;0.25;133;843;79;4;0.125;67;831;831;0;0;0;0
651920;1;1;533;533;37;2;0.5;267;763;61;3;0.25;133;835;124;4;0.125;67;778;778;0;0;0;0
652911;1;1;533;533;90;2;0.5;267;710;182;3;0.25;133;661;284;4;0.125;67;444;444;0;0;0;0
653925;1;1;533;533;46;2;0.5;267;754;88;3;0.25;133;799;121;4;0.125;67;745;745;0;0;0;0
654934;1;1;533;533;90;2;0.5;267;710;154;3;0.25;133;689;264;4;0.125;67;492;492;0;0;0;0
655940;1;1;533;533;107;2;0.5;267;693;188;3;0.25;133;638;245;4;0.125;67;460;460;0;0;0;0
656945;1;1;533;533;102;2;0.5;267;698;190;3;0.25;133;641;305;4;0.125;67;403;403;0;0;0;0
657952;1;1;533;533;76;2;0.5;267;724;186;3;0.25;133;671;239;4;0.125;67;499;499;0;0;0;0
658960;1;1;533;533;79;2;0.5;267;721;198;3;0.25;133;656;265;4;0.125;67;458;458;0;0;0;0
659996;1;1;533;533;55;2;0.5;267;745;76;3;0.25;133;802;160;4;0.125;67;709;709;0;0;0;0
660983;1;1;533;533;72;2;0.5;267;728;129;3;0.25;133;732;214;4;0.125;67;585;585;0;0;0;0
662010;1;1;533;533;56;2;0.5;267;744;106;3;0.25;133;771;183;4;0.125;67;655;655;0;0;0;0
662997;1;1;533;533;27;2;0.5;267;773;86;3;0.25;133;820;116;4;0.125;67;771;771;0;0;0;0
664015;1;1;533;533;38;2;0.5;267;762;62;3;0.25;133;833;86;4;0.125;67;814;814;0;0;0;0
665020;1;1;533;533;88;2;0.5;267;712;152;3;0.25;133;693;234;4;0.125;67;526;526;0;0;0;0
666059;1;1;533;533;15;2;0.5;267;785;42;3;0.25;133;876;62;4;0.125;67;881;881;0;0;0;0
667036;1;1;533;533;29;2;0.5;267;771;81;3;0.25;133;823;105;4;0.125;67;785;785;0;0;0;0
668044;1;1;533;533;33;2;0.5;267;767;74;3;0.25;133;826;96;4;0.125;67;797;797;0;0;0;0
669051;1;1;533;533;34;2;0.5;267;766;51;3;0.25;133;848;67;4;0.125;67;848;848;0;0;0;0
670056;1;1;533;533;95;2;0.5;267;705;198;3;0.25;133;640;316;4;0.125;67;391;391;0;0;0;0
671056;1;1;533;533;62;2;0.5;267;738;156;3;0.25;133;715;218;4;0.125;67;564;564;0;0;0;0
672062;1;1;533;533;36;2;0.5;267;764;58;3;0.25;133;839;116;4;0.125;67;790;790;0;0;0;0
673063;1;1;533;533;113;2;0.5;267;687;219;3;0.25;133;601;299;4;0.125;67;369;369;0;0;0;0
674068;1;1;533;533;96;2;0.5;267;704;210;3;0.25;133;627;260;4;0.125;67;434;434;0;0;0;0
675087;1;1;533;533;61;2;0.5;267;739;117;3;0.25;133;755;200;4;0.125;67;622;622;0;0;0;0
676086;1;1;533;533;93;2;0.5;267;707;215;3;0.25;133;625;291;4;0.125;67;401;401;0;0;0;0
677090;1;1;533;533;50;2;0.5;267;750;99;3;0.25;133;784;178;4;0.125;67;673;673;0;0;0;0
678100;1;1;533;533;107;2;0.5;267;693;170;3;0.25;133;656;297;4;0.125;67;426;426;0;0;0;0
679110;1;1;533;533;71;2;0.5;267;729;165;3;0.25;133;697;232;4;0.125;67;532;532;0;0;0;0
680125;1;1;533;533;79;2;0.5;267;721;160;3;0.25;133;694;253;4;0.125;67;508;508;0;0;0;0
681125;1;1;533;533;76;2;0.5;267;724;155;3;0.25;133;702;240;4;0.125;67;529;529;0;0;0;0
682134;1;1;533;533;92;2;0.5;267;708;169;3;0.25;133;672;274;4;0.125;67;465;465;0;0;0;0
683140;1;1;533;533;57;2;0.5;267;743;108;3;0.25;133;768;182;4;0.125;67;653;653;0;0;0;0
684152;1;1;533;533;69;2;0.5;267;731;171;3;0.25;133;693;224;4;0.125;67;536;536;0;0;0;0
685166;1;1;533;533;71;2;0.5;267;729;167;3;0.25;133;695;239;4;0.125;67;523;523;0;0;0;0
686178;1;1;533;533;64;2;0.5;267;736;135;3;0.25;133;734;198;4;0.125;67;603;603;0;0;0;0
687186;1;1;533;533;56;2;0.5;267;744;132;3;0.25;133;745;205;4;0.125;67;607;607;0;0;0;0
688187;1;1;533;533;32;2;0.5;267;768;88;3;0.25;133;813;117;4;0.125;67;763;763;0;0;0;0
689201;1;1;533;533;13;2;0.5;267;787;41;3;0.25;133;879;60;4;0.125;67;886;886;0;0;0;0
690210;1;1;533;533;48;2;0.5;267;752;90;3;0.25;133;795;131;4;0.125;67;731;731;0;0;0;0
691245;1;1;533;533;21;2;0.5;267;779;43;3;0.25;133;869;65;4;0.125;67;871;871;0;0;0;0
692229;1;1;533;533;23;2;0.5;267;777;44;3;0.25;133;866;64;4;0.125;67;869;869;0;0;0;0
693246;1;1;533;533;47;2;0.5;267;753;81;3;0.25;133;805;140;4;0.125;67;732;732;0;0;0;0
694245;1;1;533;533;53;2;0.5;267;747;89;3;0.25;133;791;149;4;0.125;67;709;709;0;0;0;0
695246;1;1;533;533;21;2;0.5;267;779;32;3;0.25;133;880;49;4;0.125;67;898;898;0;0;0;0
696259;1;1;533;533;93;2;0.5;267;707;175;3;0.25;133;665;272;4;0.125;67;460;460;0;0;0;0
697273;1;1;533;533;79;2;0.5;267;721;198;3;0.25;133;656;284;4;0.125;67;439;439;0;0;0;0
698286;1;1;533;533;49;2;0.5;267;751;91;3;0.25;133;793;151;4;0.125;67;709;709;0;0;0;0
699298;1;1;533;533;36;2;0.5;267;764;74;3;0.25;133;823;107;4;0.125;67;783;783;0;0;0;0
700304;1;1;533;533;50;2;0.5;267;750;126;3;0.25;133;757;187;4;0.125;67;637;637;0;0;0;0
701319;1;1;533;533;42;2;0.5;267;758;104;3;0.25;133;787;158;4;0.125;67;696;696;0;0;0;0
702317;1;1;533;533;21;2;0.5;267;779;36;3;0.25;133;876;55;4;0.125;67;888;888;0;0;0;0
703330;1;1;533;533;77;2;0.5;267;723;149;3;0.25;133;707;252;4;0.125;67;522;522;0;0;0;0
704332;1;1;533;533;89;2;0.5;267;711;143;3;0.25;133;701;229;4;0.125;67;539;539;0;0;0;0
705335;1;1;533;533;102;2;0.5;267;698;225;3;0.25;133;606;320;4;0.125;67;353;353;0;0;0;0
706338;1;1;533;533;65;2;0.5;267;735;125;3;0.25;133;743;197;4;0.125;67;613;613;0;0;0;0
707346;1;1;533;533;73;2;0.5;267;727;178;3;0.25;133;682;190;4;0.125;67;559;559;0;0;0;0
708348;1;1;533;533;39;2;0.5;267;761;110;3;0.25;133;784;145;4;0.125;67;706;706;0;0;0;0
709355;1;1;533;533;55;2;0.5;267;745;82;3;0.25;133;796;98;4;0.125;67;765;765;0;0;0;0
710367;1;1;533;533;41;2;0.5;267;759;89;3;0.25;133;803;123;4;0.125;67;747;747;0;0;0;0
711373;1;1;533;533;82;2;0.5;267;718;193;3;0.25;133;658;301;4;0.125;67;424;424;0;0;0;0
712375;1;1;533;533;86;2;0.5;267;714;221;3;0.25;133;626;320;4;0.125;67;373;373;0;0;0;0
713382;1;1;533;533;58;2;0.5;267;742;92;3;0.25;133;783;149;4;0.125;67;701;701;0;0;0;0
714387;1;1;533;533;48;2;0.5;267;752;93;3;0.25;133;792;155;4;0.125;67;704;704;0;0;0;0
715398;1;1;533;533;12;2;0.5;267;788;48;3;0.25;133;873;54;4;0.125;67;886;886;0;0;0;0
716414;1;1;533;533;49;2;0.5;267;751;81;3;0.25;133;803;103;4;0.125;67;767;767;0;0;0;0
717432;1;1;533;533;109;2;0.5;267;691;212;3;0.25;133;612;291;4;0.125;67;388;388;0;0;0;0
718431;1;1;533;533;106;2;0.5;267;694;205;3;0.25;133;622;325;4;0.125;67;364;364;0;0;0;0
719444;1;1;533;533;95;2;0.5;267;705;209;3;0.25;133;629;290;4;0.125;67;406;406;0;0;0;0
720452;1;1;533;533;109;2;0.5;267;691;220;3;0.25;133;604;281;4;0.125;67;390;390;0;0;0;0
721458;1;1;533;533;92;2;0.5;267;708;168;3;0.25;133;673;266;4;0.125;67;474;474;0;0;0;0
722460;1;1;533;533;94;2;0.5;267;706;166;3;0.25;133;673;274;4;0.125;67;466;466;0;0;0;0
723470;1;1;533;533;13;2;0.5;267;787;33;3;0.25;133;887;46;4;0.125;67;908;908;0;0;0;0
724472;1;1;533;533;110;2;0.5;267;690;196;3;0.25;133;627;322;4;0.125;67;372;372;0;0;0;0
725489;1;1;533;533;54;2;0.5;267;746;110;3;0.25;133;769;173;4;0.125;67;663;663;0;0;0;0
726494;1;1;533;533;20;2;0.5;267;780;61;3;0.25;133;852;73;4;0.125;67;846;846;0;0;0;0
727500;1;1;533;533;106;2;0.5;267;694;224;3;0.25;133;603;284;4;0.125;67;386;386;0;0;0;0
728513;1;1;533;533;90;2;0.5;267;710;185;3;0.25;133;658;246;4;0.125;67;479;479;0;0;0;0
729545;1;1;533;533;42;2;0.5;267;758;70;3;0.25;133;821;127;4;0.125;67;761;761;0;0;0;0
730556;1;1;533;533;55;2;0.5;267;745;107;3;0.25;133;771;173;4;0.125;67;665;665;0;0;0;0
731544;1;1;533;533;92;2;0.5;267;708;203;3;0.25;133;638;291;4;0.125;67;414;414;0;0;0;0
732550;1;1;533;533;98;2;0.5;267;702;181;3;0.25;133;654;249;4;0.125;67;472;472;0;0;0;0
733562;1;1;533;533;94;2;0.5;267;706;196;3;0.25;133;643;323;4;0.125;67;387;387;0;0;0;0
734574;1;1;533;533;106;2;0.5;267;694;185;3;0.25;133;642;306;4;0.125;67;403;403;0;0;0;0
735584;1;1;533;533;49;2;0.5;267;751;111;3;0.25;133;773;144;4;0.125;67;696;696;0;0;0;0
736586;1;1;533;533;84;2;0.5;267;716;142;3;0.25;133;707;229;4;0.125;67;545;545;0;0;0;0
737594;1;1;533;533;120;2;0.5;267;680;192;3;0.25;133;621;279;4;0.125;67;409;409;0;0;0;0
738592;1;1;533;533;94;2;0.5;267;706;195;3;0.25;133;644;286;4;0.125;67;425;425;0;0;0;0
739604;1;1;533;533;31;2;0.5;267;769;46;3;0.25;133;856;65;4;0.125;67;858;858;0;0;0;0
740609;1;1;533;533;52;2;0.5;267;748;96;3;0.25;133;785;135;4;0.125;67;717;717;0;0;0;0
741619;1;1;533;533;32;2;0.5;267;768;73;3;0.25;133;828;111;4;0.125;67;784;784;0;0;0;0
742624;1;1;533;533;76;2;0.5;267;724;132;3;0.25;133;725;202;4;0.125;67;590;590;0;0;0;0
