Timestamp; Q1; Q2; Q3; Q4; Expirados
994590;12;23;35;167;0
995108;2;36;58;249;0
995214;2;0;0;0;0
995611;2;0;0;0;0
996116;4;7;12;63;0
996222;4;0;0;0;0
996623;4;0;0;0;0
997132;20;43;49;248;0
997223;20;0;0;0;0
997634;29;16;17;128;0
998140;30;51;81;428;0
998229;30;0;0;0;0
998651;35;18;23;135;0
999152;0;18;23;135;0
999243;0;0;0;0;0
999652;8;13;28;135;0
1000156;22;49;79;385;0
1000245;22;0;0;0;0
1000656;31;13;34;133;0
1001155;31;13;34;133;0
1001248;0;0;0;0;0
1001659;3;10;22;76;0
1002159;0;0;22;76;0
1002250;0;0;0;0;0
1002662;20;26;50;266;0
1003160;0;0;50;266;0
1003263;0;0;0;0;0
1003670;7;17;27;77;0
1004170;0;0;0;0;0
1004264;0;0;0;0;0
1004687;11;13;28;129;0
1005187;12;15;27;135;0
1005278;12;15;27;135;0
1005702;21;37;47;236;0
1006201;8;14;10;89;0
1006282;8;14;10;89;0
1006708;8;14;10;89;0
1007211;11;24;31;160;0
1007293;11;24;31;160;0
1007712;17;37;51;242;0
1008212;0;0;0;0;0
1008293;0;0;0;0;0
1008718;5;8;14;61;0
1009220;0;0;14;61;0
1009305;0;0;0;0;0
1009728;13;22;52;223;0
1010228;0;0;0;0;0
1010310;0;0;0;0;0
1010731;13;39;56;240;0
1011230;0;0;0;0;0
1011310;0;0;0;0;0
1011737;27;69;80;427;0
1012237;48;110;137;619;0
1012317;48;110;137;619;0
1012745;74;170;217;941;0
1013245;27;55;82;797;0
1013324;27;55;82;797;0
1013747;27;55;82;797;0
1014249;40;95;147;628;0
1014328;40;95;147;628;0
1014758;67;186;242;1122;0
1015261;43;83;124;1217;0
1015339;43;83;124;1217;0
1015770;87;165;269;1895;0
1016270;0;0;0;1416;0
1016347;0;0;0;1416;0
1016785;38;102;134;2013;0
1017292;18;30;55;1510;0
1017350;18;30;55;1510;0
1017792;18;30;55;1510;0
1018298;34;84;117;1184;0
1018361;34;84;117;1184;0
1018813;69;169;230;1822;0
1019317;0;0;0;1290;0
1019362;0;0;0;1290;0
1019823;45;103;168;1974;0
1020326;40;105;140;1941;0
1020370;40;105;140;1941;0
1020842;65;177;252;2457;0
1021339;0;0;0;1951;0
1021384;0;0;0;1951;0
1021843;33;73;111;2487;0
1022344;0;0;0;1704;0
1022390;0;0;0;1704;0
1022854;23;47;67;2087;0
1023365;57;91;155;1890;0
1023392;57;91;155;1890;0
1023868;109;179;289;2536;0
1024376;40;77;143;2681;0
1024403;40;77;143;2681;0
1024875;56;115;207;2940;0
1025380;48;88;158;3024;0
1025408;48;88;158;3024;0
1025892;51;96;166;3062;0
1026393;46;102;162;3065;0
1026420;46;102;162;3065;0
1026895;94;189;321;3771;0
1027407;45;98;170;4062;0
1027435;45;98;170;4062;0
1027923;91;191;311;4666;0
1028422;52;89;130;4982;0
1028434;52;89;130;4982;0
1028925;84;141;197;5297;0
1029440;0;0;0;4719;0
1029442;39;75;119;5310;0
1029942;39;75;119;5310;0
1030441;0;0;0;4543;0
1030446;26;62;76;5017;0
1030956;76;161;225;5719;0
1031450;0;0;0;5181;0
1031471;48;95;169;5869;0
1031973;117;196;325;6543;0
1032457;0;0;0;6181;0
1032475;32;46;66;6533;0
1032991;78;142;206;7215;0
1033457;0;0;0;6641;0
1033491;0;0;0;6641;0
1033994;43;78;99;7116;0
1034462;0;0;0;6336;0
1034495;0;0;0;6336;0
1035001;43;97;144;6938;0
1035470;0;0;0;6222;0
1035504;0;0;0;6222;0
1036010;21;28;69;6486;0
1036478;0;0;0;5604;0
1036514;30;60;124;6116;0
1037015;30;60;124;6116;0
1037482;0;0;0;5330;0
1037531;35;69;158;5885;0
1038032;54;111;216;6166;0
1038484;0;0;0;5547;0
1038535;18;68;99;6063;0
1039041;39;103;149;6275;0
1039500;0;0;0;5566;0
1039550;0;0;0;5566;0
1040053;21;36;42;5817;0
1040509;0;0;0;4916;0
1040559;34;57;89;5307;0
1041060;34;57;89;5307;0
1041508;0;0;0;4487;0
1041575;50;82;145;5117;0
1042073;50;82;145;5117;0
1042515;0;0;0;4394;0
1042581;24;53;75;4781;0
1043090;24;53;75;4781;0
1043526;0;0;0;3933;0
1043593;24;42;56;4245;0
1044095;63;117;153;4663;0
1044528;0;0;0;3996;0
1044596;0;0;0;3996;0
1045104;34;100;152;4710;0
1045533;0;0;0;3996;0
1045618;55;99;165;4677;0
1046121;102;196;321;5377;0
1046543;0;0;0;4996;0
1046627;34;79;126;5683;0
1047133;85;172;262;6403;0
1047556;0;0;0;5922;0
1047639;1;2;5;5931;0
1048147;38;78;129;6515;0
1048566;0;0;0;5760;0
1048649;54;78;157;6471;0
1049153;111;177;310;7162;0
1049572;0;0;0;6760;0
1049669;43;108;155;7454;0
1050176;88;193;318;8161;0
1050583;0;0;0;7760;0
1050681;22;44;54;8023;0
1051188;41;92;114;8358;0
1051593;0;0;0;7605;0
1051693;42;55;80;8017;0
1052198;82;136;223;8701;0
1052606;0;0;0;8142;0
1052707;34;77;94;8598;0
1053224;92;172;244;9295;0
1053608;0;0;0;8803;0
1053736;8;10;32;8899;0
1054243;31;77;114;9315;0
1054616;0;0;0;8537;0
1054744;38;93;105;9066;0
1055250;84;196;262;9760;0
1055626;0;0;0;9302;0
1055760;56;96;141;10009;0
1056262;104;188;283;10727;0
1056640;0;0;0;10302;0
1056771;53;101;151;10997;0
1057277;107;199;302;11694;0
1057653;0;0;0;11302;0
1057783;50;69;102;11758;0
1058289;92;173;251;12463;0
1058660;0;0;0;11979;0
1058789;39;73;121;12496;0
1059291;39;73;121;12496;0
1059667;0;0;0;11729;0
1059795;24;64;73;12186;0
1060297;69;156;207;12874;0
1060668;0;0;0;12306;0
1060801;47;99;149;13011;0
1061298;61;119;182;13213;0
1061673;0;0;0;12575;0
1061800;33;44;70;12991;0
1062303;68;84;160;13331;0
1062675;0;0;0;12643;0
1062805;0;0;0;12643;0
1063313;27;68;94;13093;0
1063688;0;0;0;12282;0
1063818;41;63;102;12768;0
1064322;41;63;102;12768;0
1064697;0;0;0;11974;0
1064829;38;75;145;12543;0
1065326;38;75;145;12543;0
1065701;0;0;0;11801;0
1065832;36;90;107;12409;0
1066335;58;129;179;12726;0
1066710;0;0;0;12092;0
1066841;24;39;77;12403;0
1067340;24;39;77;12403;0
1067717;0;0;0;11543;0
1067845;49;90;128;12148;0
1068350;104;190;287;12834;0
1068723;0;0;0;12415;0
1068852;62;82;137;13016;0
1069352;104;184;285;13724;0
1069724;0;0;0;13297;0
1069855;53;103;147;13969;0
1070357;73;134;196;14234;0
1070731;0;0;0;13637;0
1070861;37;79;96;14177;0
1071363;62;140;208;14673;0
1071744;0;0;0;14083;0
1071873;21;71;86;14458;0
1072378;64;168;206;15126;0
1072749;0;0;0;14564;0
1072890;0;0;0;14564;0
1073406;14;36;58;14822;0
1073762;0;0;0;13930;0
1073906;28;60;104;14413;0
1074408;63;144;235;14991;0
1074766;0;0;0;14433;0
1074909;0;0;0;14433;0
1075416;46;94;126;15040;0
1075775;0;0;0;14306;0
1075920;32;69;112;14831;0
1076426;32;69;112;14831;0
1076788;0;0;0;14044;0
1076935;35;75;125;14533;0
1077435;81;139;218;14963;0
1077790;0;0;0;14401;0
1077936;43;93;157;15106;0
1078443;74;151;243;15539;0
1078808;0;0;0;15007;0
1078952;12;28;54;15245;0
1079455;12;28;54;15245;0
1079816;0;0;0;14339;0
1079960;37;65;95;14741;0
1080459;37;65;95;14741;0
1080822;0;0;0;13938;0
1080963;57;95;153;14573;0
1081476;57;95;153;14573;0
1081836;0;0;0;13878;0
1081983;50;99;156;14573;0
1082490;95;191;324;15268;0
1082850;0;0;0;14878;0
1082994;37;90;132;15527;0
1083507;93;188;283;16222;0
1083851;0;0;0;15786;0
1083994;27;61;89;16162;0
1084498;83;158;239;16859;0
1084859;0;0;0;16339;0
1085005;46;91;158;17026;0
1085508;87;182;292;17626;0
1085870;0;0;0;17121;66
1086008;0;0;0;17121;66
1086511;37;56;94;17576;66
1086871;0;0;0;16763;66
1087016;26;62;118;17200;66
1087517;26;62;118;17200;66
1087876;0;0;0;16406;66
1088035;29;68;101;16858;66
1088537;94;164;253;17524;66
1088901;0;0;0;16611;490
1089040;25;56;92;16972;490
1089541;72;166;229;17678;490
1089921;0;0;0;16298;1337
1090043;63;110;160;16965;1337
1090554;118;184;323;17673;1337
1090914;0;0;0;16868;1767
1091056;33;71;111;17375;1767
1091557;74;163;260;18016;1767
1091918;0;0;0;17145;2135
1092061;35;69;111;17688;2135
1092561;35;69;111;17688;2135
1092904;0;0;0;16903;2135
1093064;39;109;157;17575;2135
1093575;76;178;268;18081;2135
1093921;0;0;0;17457;2281
1094074;16;35;42;17705;2281
1094588;16;35;42;17705;2281
1094933;0;0;0;16798;2281
1095096;44;104;155;17495;2281
1095597;55;124;189;17651;2281
1095953;0;0;0;16848;2452
1096104;42;99;117;17429;2452
1096605;82;145;204;17811;2452
1096947;0;0;0;17242;2452
1097104;0;0;0;17242;2452
1097606;26;30;43;17485;2452
1097958;0;0;0;16430;2606
1098113;45;84;113;17024;2606
1098623;67;122;160;17240;2606
1098968;0;0;0;16569;2626
1099130;0;0;0;16569;2626
1099636;38;47;84;16925;2626
1099982;0;0;0;16094;2626
1100147;26;46;96;16476;2626
1100646;26;46;96;16476;2626
1100991;0;0;0;15644;2626
1101156;43;86;97;16194;2626
1101656;92;191;252;16885;2626
1102000;0;0;0;16378;2668
1102170;51;109;159;17059;2668
1102684;102;200;316;17760;2668
1103018;0;0;0;16854;3192
1103190;27;78;84;17334;3192
1103693;64;141;176;17835;3192
1104026;0;0;0;16764;3644
1104196;0;0;0;16764;3644
1104699;50;96;138;17480;3644
1105030;0;0;0;16096;4312
1105204;41;100;152;16803;4312
1105706;93;178;305;17520;4312
1106028;0;0;0;16920;4488
1106213;57;104;154;17605;4488
1106715;113;198;295;18314;4488
1107047;0;0;0;17422;4986
1107216;48;107;164;18103;4986
1107722;90;195;289;18677;4986
1108036;0;0;0;18225;5012
1108234;44;88;127;18797;5012
1108734;81;171;235;19290;5012
1109066;0;0;0;18263;5526
1109240;50;80;106;18720;5526
1109757;75;132;188;19216;5526
1110111;0;0;0;17239;6898
1110262;29;61;92;17709;6898
1110770;63;144;206;18175;6898
1111063;0;0;0;17564;6922
1111282;56;96;133;18279;6922
1111796;109;209;265;18981;6922
1112110;0;0;0;17797;7689
1112310;48;74;110;18408;7689
1112816;80;126;184;18765;7689
1113085;0;0;0;18093;7751
1113319;33;83;104;18657;7751
1113828;83;188;241;19365;7751
1114101;0;0;0;18611;8017
1114336;37;49;81;19045;8017
1114837;90;147;233;19734;8017
1115111;0;0;0;18881;8340
1115352;39;96;139;19569;8340
1115865;87;188;296;20272;8340
1116117;0;0;0;19691;8492
1116378;19;31;56;19923;8492
1116883;89;135;211;20594;8492
1117114;0;0;0;20029;8492
1117385;32;54;92;20432;8492
1117892;79;158;218;21113;8492
1118128;0;0;0;20459;8601
1118398;61;102;148;21148;8601
1118904;115;212;294;21838;8601
1119135;0;0;0;21459;8601
1119406;49;88;171;22151;8601
1119915;96;197;323;22843;8601
1120147;0;0;0;22268;8792
1120419;44;80;125;22905;8792
1120925;67;123;177;23196;8792
1121157;0;0;0;22563;8792
1121426;61;96;158;23248;8792
1121925;94;166;261;23722;8792
1122225;0;0;0;22053;9982
1122439;0;0;0;22053;9982
1122954;36;56;113;22551;9982
1123171;0;0;0;21750;9988
1123458;48;97;150;22445;9988
1123974;73;154;225;22838;9988
1124174;0;0;0;22290;9988
1124478;19;28;48;22531;9988
1124980;19;28;48;22531;9988
1125247;0;0;0;20308;11306
1125483;33;57;61;20659;11306
1125985;33;57;61;20659;11306
1126186;0;0;0;19810;11306
1126501;38;64;107;20275;11306
1127001;38;64;107;20275;11306
1127200;0;0;0;18923;11867
1127506;24;41;64;19205;11867
1128011;50;101;179;19653;11867
1128202;0;0;0;18763;12087
1128515;49;104;158;19452;12087
1129017;58;118;173;19561;12087
1129219;0;0;0;18611;12386
1129517;55;96;141;19319;12386
1130020;90;160;253;19809;12386
1130235;0;0;0;18843;12855
1130535;40;62;90;19353;12855
1131038;97;150;267;20031;12855
1131236;0;0;0;18964;13436
1131550;4;8;14;18996;13436
1132053;51;110;169;19692;13436
1132243;0;0;0;18541;13917
1132559;48;78;159;19256;13917
1133064;68;121;239;19640;13917
1133245;0;0;0;18729;14256
1133567;0;0;0;18729;14256
1134070;43;85;153;19448;14256
1134271;0;0;0;18020;14965
1134574;31;95;149;18648;14965
1135077;61;154;234;19040;14965
1135281;0;0;0;17663;15791
1135579;0;0;0;17663;15791
1136095;28;64;106;18102;15791
1136269;0;0;0;17167;15924
1136612;65;101;145;17856;15924
1137111;116;207;293;18551;15924
1137288;0;0;0;17477;16614
1137613;43;106;139;18189;16614
1138112;76;158;231;18677;16614
1138304;0;0;0;16983;17773
1138622;44;110;144;17583;17773
1139125;68;149;207;17888;17773
1139295;0;0;0;16880;18205
1139628;0;0;0;16880;18205
1140131;51;109;157;17563;18205
1140310;0;0;0;16184;18901
1140639;47;109;171;16857;18901
1141141;74;180;289;17403;18901
1141314;0;0;0;16260;19587
1141646;57;84;152;16870;19587
1142152;111;171;307;17560;19587
1142304;0;0;0;17149;19587
1142654;41;81;112;17694;19587
1143159;89;184;272;18348;19587
1143335;0;0;0;17259;20221
1143658;29;48;82;17696;20221
1144158;52;98;143;18070;20221
1144313;0;0;0;17363;20221
1144662;30;62;114;17818;20221
1145166;30;62;114;17818;20221
1145319;0;0;0;17024;20221
1145681;46;68;88;17426;20221
1146195;81;146;209;18005;20221
1146334;0;0;0;17441;20221
1146695;0;0;0;17441;20221
1147200;36;54;96;17814;20221
1147340;0;0;0;17000;20221
1147705;0;0;0;17000;20221
1148209;45;119;143;17693;20221
1148347;0;0;0;17000;20221
1148712;27;39;50;17281;20221
1149220;62;105;153;17750;20221
1149356;0;0;0;17070;20221
1149719;40;75;88;17529;20221
1150223;83;175;243;18213;20221
1150363;0;0;0;17714;20221
1150741;19;31;53;17935;20221
1151241;58;118;176;18473;20221
1151362;0;0;0;17825;20221
1151758;39;87;127;18414;20221
1152260;88;183;258;19138;20221
1152380;0;0;0;18214;20674
1152773;38;96;125;18955;20674
1153274;85;199;258;19672;20674
1153383;0;0;0;18804;21084
1153791;16;30;72;19055;21084
1154292;35;100;207;19649;21084
1154382;35;0;0;18302;21754
1154804;35;0;0;18302;21754
1155304;29;81;104;17866;21754
1155381;29;81;104;17866;21754
1155806;46;116;162;18167;21754
1156309;50;106;148;18159;21754
1156388;50;106;148;18159;21754
1156813;96;184;276;18797;21754
1157315;51;74;171;19501;21754
1157426;51;74;171;18138;22673
1157826;98;178;314;18844;22673
1158328;53;112;130;19139;22673
1158412;53;112;130;18926;22886
1158838;109;196;257;19495;22886
1159339;51;85;146;19744;22886
1159426;51;85;146;19489;23141
1159850;68;128;198;19780;23141
1160354;43;80;147;19880;23141
1160468;43;80;147;18584;24437
1160857;66;130;227;18899;24437
1161359;38;78;130;18824;24437
1161421;38;78;130;18791;24470
1161858;58;112;186;19066;24470
1162360;0;0;0;18422;24470
1162437;0;0;0;17831;25061
1162870;22;30;59;18049;25061
1163374;23;34;58;17396;25061
1163444;23;34;58;17194;25263
1163888;23;34;58;17194;25263
1164404;30;59;120;16854;25263
1164449;30;59;120;16854;25263
1164910;57;108;202;17208;25263
1165412;49;99;148;17274;25263
1165456;49;99;148;17274;25263
1165914;102;169;263;17810;25263
1166417;0;0;0;17344;25263
1166462;0;0;0;17344;25263
1166918;23;48;76;17674;25263
1167418;0;0;0;16821;25263
1167464;0;0;0;16821;25263
1167922;31;86;117;17360;25263
1168423;18;33;60;16835;25263
1168468;18;33;60;16835;25263
1168938;44;84;147;17200;25263
1169438;55;94;157;17169;25263
1169467;55;94;157;17169;25263
1169939;76;118;201;17415;25263
1170444;56;94;148;17480;25263
1170470;56;94;148;17480;25263
1170942;110;182;287;18199;25263
1171445;26;64;88;18150;25263
1171507;26;64;88;17387;26026
1171944;53;128;195;17859;26026
1172446;0;0;0;17235;26026
1172503;0;0;0;16282;26979
1172952;47;99;177;16959;26979
1173468;18;32;46;16451;26979
1173480;18;32;46;16451;26979
1173981;54;125;150;16971;26979
1174487;0;0;0;16198;27081
1174488;25;34;68;16497;27081
1174984;57;114;193;17009;27081
1175481;0;0;0;16373;27081
1175486;47;88;142;17096;27081
1175997;106;200;292;17775;27081
1176502;0;0;0;16913;27541
1176506;60;104;166;17583;27541
1177013;85;146;238;17970;27541
1177543;0;0;0;16152;28828
1177547;0;0;0;16152;28828
1178046;0;0;0;16152;28828
1178502;0;0;0;15058;28922
1178548;0;0;0;15058;28922
1179049;0;0;0;15058;28922
1179508;0;0;0;13961;29019
1179555;0;0;0;13961;29019
1180060;0;0;0;13961;29019
1180519;0;0;0;12961;29019
1180567;0;0;0;12961;29019
1181071;0;0;0;12961;29019
1181527;0;0;0;11961;29019
1181579;0;0;0;11961;29019
1182077;0;0;0;11961;29019
1182532;0;0;0;10961;29019
1182580;0;0;0;10961;29019
1183084;0;0;0;10961;29019
1183534;0;0;0;9961;29019
1183598;0;0;0;9961;29019
1184103;0;0;0;9961;29019
1184537;0;0;0;8961;29019
1184621;0;0;0;8961;29019
1185125;0;0;0;8961;29019
1185547;0;0;0;7961;29019
1185628;0;0;0;7961;29019
1186132;0;0;0;7961;29019
1186546;0;0;0;6961;29019
1186643;0;0;0;6961;29019
1187156;0;0;0;6961;29019
1187561;0;0;0;5961;29019
1187658;0;0;0;5961;29019
1188164;0;0;0;5961;29019
1188568;0;0;0;4961;29019
1188665;0;0;0;4961;29019
1189180;0;0;0;4961;29019
1189570;0;0;0;3961;29019
1189680;0;0;0;3961;29019
1190190;0;0;0;3961;29019
1190579;0;0;0;2961;29019
1190694;0;0;0;2961;29019
1191197;0;0;0;2961;29019
1191591;0;0;0;1961;29019
1191700;0;0;0;1961;29019
1192206;0;0;0;1961;29019
1192598;0;0;0;961;29019
1192710;0;0;0;961;29019
1193225;0;0;0;961;29019
1193602;0;0;0;0;28980
1193732;0;0;0;0;28980
1194239;0;0;0;0;28980
1194613;0;0;0;0;27980
1194744;0;0;0;0;27980
1195246;0;0;0;0;27980
1195624;0;0;0;0;26980
1195749;0;0;0;0;26980
1196251;0;0;0;0;26980
1196627;0;0;0;0;25980
1196755;0;0;0;0;25980
1197255;0;0;0;0;25980
1197633;0;0;0;0;24980
1197765;0;0;0;0;24980
1198267;0;0;0;0;24980
1198642;0;0;0;0;23980
1198770;0;0;0;0;23980
1199286;0;0;0;0;23980
1199643;0;0;0;0;22980
1199788;0;0;0;0;22980
1200291;0;0;0;0;22980
1200654;0;0;0;0;21980
1200796;0;0;0;0;21980
1201302;0;0;0;0;21980
1201661;0;0;0;0;20980
1201807;0;0;0;0;20980
1202310;0;0;0;0;20980
1202669;0;0;0;0;19980
1202815;0;0;0;0;19980
1203316;0;0;0;0;19980
1203675;0;0;0;0;18980
1203832;0;0;0;0;18980
1204334;0;0;0;0;18980
1204675;0;0;0;0;17980
1204834;0;0;0;0;17980
1205348;0;0;0;0;17980
1205677;0;0;0;0;16980
1205854;0;0;0;0;16980
1206353;0;0;0;0;16980
1206683;0;0;0;0;15980
1206859;0;0;0;0;15980
1207372;0;0;0;0;15980
1207698;0;0;0;0;14980
1207873;0;0;0;0;14980
1208388;0;0;0;0;14980
1208711;0;0;0;0;13980
1208900;0;0;0;0;13980
1209400;0;0;0;0;13980
1209710;0;0;0;0;12980
1209915;0;0;0;0;12980
1210416;0;0;0;0;12980
1210713;0;0;0;0;11980
1210933;0;0;0;0;11980
1211436;0;0;0;0;11980
1211714;0;0;0;0;10980
1211948;0;0;0;0;10980
1212462;0;0;0;0;10980
1212724;0;0;0;0;9980
1212961;0;0;0;0;9980
1213477;0;0;0;0;9980
1213724;0;0;0;0;8980
1213979;0;0;0;0;8980
1214484;0;0;0;0;8980
1214735;0;0;0;0;7980
1214993;0;0;0;0;7980
1215507;0;0;0;0;7980
1215736;0;0;0;0;6980
1216019;0;0;0;0;6980
1216528;0;0;0;0;6980
1216751;0;0;0;0;5980
1217044;0;0;0;0;5980
1217556;0;0;0;0;5980
1217759;0;0;0;0;4980
1218057;0;0;0;0;4980
1218567;0;0;0;0;4980
1218767;0;0;0;0;3980
1219063;0;0;0;0;3980
1219578;0;0;0;0;3980
1219782;0;0;0;0;2980
1220089;0;0;0;0;2980
1220594;0;0;0;0;2980
1220794;0;0;0;0;1980
1221095;0;0;0;0;1980
1221603;0;0;0;0;1980
1221804;0;0;0;0;980
1222107;0;0;0;0;980
1222611;0;0;0;0;980
1222813;0;0;0;0;0
1223114;0;0;0;0;0
1223614;0;0;0;0;0
1223815;0;0;0;0;0
1224117;0;0;0;0;0
1224621;0;0;0;0;0
1224826;0;0;0;0;0
1225132;0;0;0;0;0
1225631;0;0;0;0;0
1225835;0;0;0;0;0
1226135;0;0;0;0;0
1226637;0;0;0;0;0
1226838;0;0;0;0;0
1227153;0;0;0;0;0
1227659;0;0;0;0;0
1227844;0;0;0;0;0
1228164;0;0;0;0;0
1228671;0;0;0;0;0
1228857;0;0;0;0;0
1229176;0;0;0;0;0
1229680;0;0;0;0;0
1229865;0;0;0;0;0
1230194;0;0;0;0;0
1230695;0;0;0;0;0
1230864;0;0;0;0;0
1231199;0;0;0;0;0
1231703;0;0;0;0;0
1231872;0;0;0;0;0
1232206;0;0;0;0;0
1232709;0;0;0;0;0
1232876;0;0;0;0;0
1233208;0;0;0;0;0
1233712;0;0;0;0;0
1233884;0;0;0;0;0
1234216;0;0;0;0;0
1234727;0;0;0;0;0
1234897;0;0;0;0;0
1235230;0;0;0;0;0
1235746;0;0;0;0;0
1235899;0;0;0;0;0
1236250;0;0;0;0;0
1236762;0;0;0;0;0
1236906;0;0;0;0;0
1237273;0;0;0;0;0
1237777;0;0;0;0;0
1237916;0;0;0;0;0
1238291;0;0;0;0;0
1238797;0;0;0;0;0
1238918;0;0;0;0;0
1239296;0;0;0;0;0
1239803;0;0;0;0;0
1239926;0;0;0;0;0
1240317;0;0;0;0;0
1240832;0;0;0;0;0
1240939;0;0;0;0;0
1241333;0;0;0;0;0
1241837;0;0;0;0;0
1241944;0;0;0;0;0
1242341;0;0;0;0;0
1242848;0;0;0;0;0
1242956;0;0;0;0;0
1243362;0;0;0;0;0
1243865;0;0;0;0;0
1243958;0;0;0;0;0
1244379;0;0;0;0;0
1244895;0;0;0;0;0
1244973;0;0;0;0;0
1245398;0;0;0;0;0
1245912;0;0;0;0;0
1245974;0;0;0;0;0
1246428;0;0;0;0;0
1246928;0;0;0;0;0
1246989;0;0;0;0;0
1247435;0;0;0;0;0
1247935;0;0;0;0;0
1248001;0;0;0;0;0
1248448;0;0;0;0;0
1248948;0;0;0;0;0
1249014;0;0;0;0;0
1249453;0;0;0;0;0
1249955;0;0;0;0;0
1250020;0;0;0;0;0
1250461;0;0;0;0;0
1250960;0;0;0;0;0
1251023;0;0;0;0;0
1251462;0;0;0;0;0
1251963;0;0;0;0;0
1252035;0;0;0;0;0
1252462;0;0;0;0;0
1252970;0;0;0;0;0
1253045;0;0;0;0;0
1253475;0;0;0;0;0
1253975;0;0;0;0;0
1254053;0;0;0;0;0
1254476;0;0;0;0;0
1254983;0;0;0;0;0
1255058;0;0;0;0;0
1255495;0;0;0;0;0
1255997;0;0;0;0;0
1256067;0;0;0;0;0
1256504;0;0;0;0;0
1257002;0;0;0;0;0
1257076;0;0;0;0;0
1257516;0;0;0;0;0
1258016;0;0;0;0;0
1258083;0;0;0;0;0
1258522;0;0;0;0;0
1259020;0;0;0;0;0
1259100;0;0;0;0;0
1259536;0;0;0;0;0
1260050;0;0;0;0;0
1260111;0;0;0;0;0
1260553;0;0;0;0;0
1261054;0;0;0;0;0
1261114;0;0;0;0;0
1261560;0;0;0;0;0
1262067;0;0;0;0;0
1262130;0;0;0;0;0
1262571;0;0;0;0;0
1263083;0;0;0;0;0
1263144;0;0;0;0;0
1263602;0;0;0;0;0
1264104;0;0;0;0;0
1264148;0;0;0;0;0
1264622;0;0;0;0;0
1265124;0;0;0;0;0
1265155;0;0;0;0;0
1265625;0;0;0;0;0
1266138;0;0;0;0;0
1266169;0;0;0;0;0
1266644;0;0;0;0;0
1267147;0;0;0;0;0
1267177;0;0;0;0;0
1267663;0;0;0;0;0
1268175;0;0;0;0;0
1268177;0;0;0;0;0
1268675;0;0;0;0;0
1269190;0;0;0;0;0
1269192;0;0;0;0;0
1269703;0;0;0;0;0
1270200;0;0;0;0;0
1270205;0;0;0;0;0
1270718;0;0;0;0;0
1271200;0;0;0;0;0
1271217;0;0;0;0;0
1271722;0;0;0;0;0
1272201;0;0;0;0;0
1272235;0;0;0;0;0
1272747;0;0;0;0;0
1273215;0;0;0;0;0
1273249;0;0;0;0;0
1273752;0;0;0;0;0
1274226;0;0;0;0;0
1274261;0;0;0;0;0
1274768;0;0;0;0;0
1275238;0;0;0;0;0
1275271;0;0;0;0;0
1275776;0;0;0;0;0
1276246;0;0;0;0;0
1276278;0;0;0;0;0
1276795;0;0;0;0;0
1277259;0;0;0;0;0
1278266;0;0;0;0;0
